Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
Black or African American,Not Hispanic or Latino,5-9 years,Male,5,2000
White,Not Hispanic or Latino,5-9 years,Male,5,2000
Black or African American,Not Hispanic or Latino,10-14 years,Male,5,2000
White,Not Hispanic or Latino,10-14 years,Male,5,2000
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Male,5,2000
Black or African American,Not Hispanic or Latino,15-19 years,Male,5,2000
White,Not Hispanic or Latino,15-19 years,Male,18,2000
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Male,5,2000
Black or African American,Not Hispanic or Latino,20-24 years,Male,20,2000
White,Not Hispanic or Latino,20-24 years,Male,39,2000
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Male,5,2000
Black or African American,Not Hispanic or Latino,25-29 years,Male,40,2000
White,Not Hispanic or Latino,25-29 years,Male,60,2000
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Male,5,2000
Black or African American,Not Hispanic or Latino,30-34 years,Male,58,2000
White,Not Hispanic or Latino,30-34 years,Male,160,2000
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Male,5,2000
Black or African American,Not Hispanic or Latino,35-39 years,Male,99,2000
White,Not Hispanic or Latino,35-39 years,Male,253,2000
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Male,5,2000
Black or African American,Not Hispanic or Latino,40-44 years,Male,153,2000
White,Not Hispanic or Latino,40-44 years,Male,513,2000
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Male,17,2000
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Male,16,2000
Black or African American,Not Hispanic or Latino,45-49 years,Male,277,2000
White,Not Hispanic or Latino,45-49 years,Male,715,2000
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Male,20,2000
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Male,31,2000
Black or African American,Not Hispanic or Latino,50-54 years,Male,371,2000
White,Not Hispanic or Latino,50-54 years,Male,1127,2000
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Male,26,2000
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Male,47,2000
Black or African American,Not Hispanic or Latino,55-59 years,Male,434,2000
White,Not Hispanic or Latino,55-59 years,Male,1417,2000
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Male,42,2000
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Male,43,2000
Black or African American,Not Hispanic or Latino,60-64 years ,Male,518,2000
White,Not Hispanic or Latino,60-64 years ,Male,1881,2000
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Male,33,2000
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Male,80,2000
Black or African American,Not Hispanic or Latino,65-69 years,Male,583,2000
White,Not Hispanic or Latino,65-69 years,Male,2510,2000
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Male,36,2000
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Male,72,2000
Black or African American,Not Hispanic or Latino,70-74 years,Male,665,2000
White,Not Hispanic or Latino,70-74 years,Male,3457,2000
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Male,36,2000
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Male,83,2000
Black or African American,Not Hispanic or Latino,75-79 years,Male,652,2000
White,Not Hispanic or Latino,75-79 years,Male,4135,2000
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Male,13,2000
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Male,70,2000
Black or African American,Not Hispanic or Latino,80-84 years,Male,448,2000
White,Not Hispanic or Latino,80-84 years,Male,3661,2000
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Male,15,2000
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Male,41,2000
Black or African American,Not Hispanic or Latino,85-89 years,Male,258,2000
White,Not Hispanic or Latino,85-89 years,Male,2320,2000
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Male,28,2000
Black or African American,Not Hispanic or Latino,90-94 years,Male,108,2000
White,Not Hispanic or Latino,90-94 years,Male,962,2000
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Male,10,2000
Black or African American,Not Hispanic or Latino,95-99 years,Male,21,2000
White,Not Hispanic or Latino,95-99 years,Male,210,2000
American Indian or Alaska Native,Not Hispanic or Latino,100+ years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Male,5,2000
Black or African American,Not Hispanic or Latino,100+ years,Male,5,2000
White,Not Hispanic or Latino,100+ years,Male,16,2000
White,Not Stated,35-39 years,Male,5,2000
Black or African American,Not Stated,40-44 years,Male,5,2000
White,Not Stated,40-44 years,Male,5,2000
Black or African American,Not Stated,45-49 years,Male,5,2000
American Indian or Alaska Native,Not Stated,50-54 years,Male,5,2000
Black or African American,Not Stated,50-54 years,Male,5,2000
White,Not Stated,50-54 years,Male,5,2000
Black or African American,Not Stated,55-59 years,Male,5,2000
White,Not Stated,55-59 years,Male,5,2000
Black or African American,Not Stated,60-64 years ,Male,5,2000
White,Not Stated,60-64 years ,Male,5,2000
Black or African American,Not Stated,65-69 years,Male,5,2000
White,Not Stated,65-69 years,Male,5,2000
Black or African American,Not Stated,70-74 years,Male,5,2000
White,Not Stated,70-74 years,Male,13,2000
Asian or Pacific Islander,Not Stated,75-79 years,Male,5,2000
Black or African American,Not Stated,75-79 years,Male,5,2000
White,Not Stated,75-79 years,Male,15,2000
Black or African American,Not Stated,80-84 years,Male,5,2000
White,Not Stated,80-84 years,Male,5,2000
Black or African American,Not Stated,85-89 years,Male,5,2000
White,Not Stated,85-89 years,Male,5,2000
Black or African American,Not Stated,90-94 years,Male,5,2000
White,Not Stated,90-94 years,Male,5,2000
White,Not Stated,95-99 years,Male,5,2000
White,Hispanic or Latino,< 1 year,Female,5,2001
White,Hispanic or Latino,15-19 years,Female,5,2001
Black or African American,Hispanic or Latino,20-24 years,Female,5,2001
White,Hispanic or Latino,20-24 years,Female,5,2001
Black or African American,Hispanic or Latino,25-29 years,Female,5,2001
White,Hispanic or Latino,25-29 years,Female,5,2001
White,Hispanic or Latino,30-34 years,Female,10,2001
White,Hispanic or Latino,35-39 years,Female,29,2001
Black or African American,Hispanic or Latino,40-44 years,Female,5,2001
White,Hispanic or Latino,40-44 years,Female,28,2001
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Female,5,2001
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Female,5,2001
Black or African American,Hispanic or Latino,45-49 years,Female,5,2001
White,Hispanic or Latino,45-49 years,Female,86,2001
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Female,5,2001
Black or African American,Hispanic or Latino,50-54 years,Female,5,2001
White,Hispanic or Latino,50-54 years,Female,104,2001
Black or African American,Hispanic or Latino,55-59 years,Female,5,2001
White,Hispanic or Latino,55-59 years,Female,183,2001
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Female,5,2001
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Female,5,2001
Black or African American,Hispanic or Latino,60-64 years ,Female,5,2001
White,Hispanic or Latino,60-64 years ,Female,279,2001
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Female,5,2001
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Female,5,2001
Black or African American,Hispanic or Latino,65-69 years,Female,5,2001
White,Hispanic or Latino,65-69 years,Female,381,2001
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Female,5,2001
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Female,5,2001
Black or African American,Hispanic or Latino,70-74 years,Female,5,2001
White,Hispanic or Latino,70-74 years,Female,450,2001
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Female,5,2001
Black or African American,Hispanic or Latino,75-79 years,Female,5,2001
White,Hispanic or Latino,75-79 years,Female,504,2001
American Indian or Alaska Native,Hispanic or Latino,80-84 years,Female,5,2001
Black or African American,Hispanic or Latino,80-84 years,Female,5,2001
White,Hispanic or Latino,80-84 years,Female,390,2001
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Female,5,2001
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Female,5,2001
Black or African American,Hispanic or Latino,85-89 years,Female,5,2001
White,Hispanic or Latino,85-89 years,Female,322,2001
Black or African American,Hispanic or Latino,90-94 years,Female,5,2001
White,Hispanic or Latino,90-94 years,Female,155,2001
Asian or Pacific Islander,Hispanic or Latino,95-99 years,Female,5,2001
White,Hispanic or Latino,95-99 years,Female,68,2001
White,Hispanic or Latino,100+ years,Female,5,2001
White,Not Hispanic or Latino,1-4 years,Female,5,2001
Black or African American,Not Hispanic or Latino,5-9 years,Female,5,2001
White,Not Hispanic or Latino,5-9 years,Female,5,2001
Asian or Pacific Islander,Not Hispanic or Latino,10-14 years,Female,5,2001
Black or African American,Not Hispanic or Latino,10-14 years,Female,5,2001
White,Not Hispanic or Latino,10-14 years,Female,5,2001
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Female,5,2001
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Female,5,2001
Black or African American,Not Hispanic or Latino,15-19 years,Female,10,2001
White,Not Hispanic or Latino,15-19 years,Female,5,2001
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Female,5,2001
Black or African American,Not Hispanic or Latino,20-24 years,Female,19,2001
White,Not Hispanic or Latino,20-24 years,Female,18,2001
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Female,5,2001
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Female,5,2001
Black or African American,Not Hispanic or Latino,25-29 years,Female,34,2001
White,Not Hispanic or Latino,25-29 years,Female,51,2001
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Female,5,2001
Black or African American,Not Hispanic or Latino,30-34 years,Female,42,2001
White,Not Hispanic or Latino,30-34 years,Female,100,2001
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Female,5,2001
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Female,5,2001
Black or African American,Not Hispanic or Latino,35-39 years,Female,83,2001
White,Not Hispanic or Latino,35-39 years,Female,180,2001
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Female,5,2001
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Female,5,2001
Black or African American,Not Hispanic or Latino,40-44 years,Female,148,2001
White,Not Hispanic or Latino,40-44 years,Female,286,2001
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,18,2001
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,5,2001
Black or African American,Not Hispanic or Latino,45-49 years,Female,222,2001
White,Not Hispanic or Latino,45-49 years,Female,489,2001
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Female,20,2001
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Female,13,2001
Black or African American,Not Hispanic or Latino,50-54 years,Female,383,2001
White,Not Hispanic or Latino,50-54 years,Female,829,2001
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Female,34,2001
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Female,29,2001
Black or African American,Not Hispanic or Latino,55-59 years,Female,491,2001
White,Not Hispanic or Latino,55-59 years,Female,1079,2001
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Female,39,2001
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Female,49,2001
Black or African American,Not Hispanic or Latino,60-64 years ,Female,611,2001
White,Not Hispanic or Latino,60-64 years ,Female,1515,2001
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Female,41,2001
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Female,78,2001
Black or African American,Not Hispanic or Latino,65-69 years,Female,811,2001
White,Not Hispanic or Latino,65-69 years,Female,2129,2001
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,58,2001
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,92,2001
Black or African American,Not Hispanic or Latino,70-74 years,Female,1021,2001
White,Not Hispanic or Latino,70-74 years,Female,3193,2001
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Female,48,2001
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Female,122,2001
Black or African American,Not Hispanic or Latino,75-79 years,Female,1080,2001
White,Not Hispanic or Latino,75-79 years,Female,4522,2001
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Female,43,2001
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Female,115,2001
Black or African American,Not Hispanic or Latino,80-84 years,Female,902,2001
White,Not Hispanic or Latino,80-84 years,Female,5111,2001
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,22,2001
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,69,2001
Black or African American,Not Hispanic or Latino,85-89 years,Female,739,2001
White,Not Hispanic or Latino,85-89 years,Female,4227,2001
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Female,14,2001
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Female,30,2001
Black or African American,Not Hispanic or Latino,90-94 years,Female,387,2001
White,Not Hispanic or Latino,90-94 years,Female,2477,2001
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2001
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,11,2001
Black or African American,Not Hispanic or Latino,95-99 years,Female,150,2001
White,Not Hispanic or Latino,95-99 years,Female,847,2001
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Female,5,2001
Black or African American,Not Hispanic or Latino,100+ years,Female,42,2001
White,Not Hispanic or Latino,100+ years,Female,111,2001
White,Not Stated,20-24 years,Female,5,2001
Black or African American,Not Stated,25-29 years,Female,5,2001
White,Not Stated,25-29 years,Female,5,2001
Black or African American,Not Stated,40-44 years,Female,5,2001
Black or African American,Not Stated,45-49 years,Female,5,2001
White,Not Stated,45-49 years,Female,5,2001
Black or African American,Not Stated,50-54 years,Female,5,2001
White,Not Stated,50-54 years,Female,5,2001
Black or African American,Not Stated,55-59 years,Female,5,2001
White,Not Stated,55-59 years,Female,5,2001
Black or African American,Not Stated,60-64 years ,Female,5,2001
White,Not Stated,60-64 years ,Female,5,2001
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2001
Black or African American,Not Stated,65-69 years,Female,5,2001
White,Not Stated,65-69 years,Female,5,2001
American Indian or Alaska Native,Not Stated,70-74 years,Female,5,2001
