Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2009	23	1341280	1.71477991172611
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2010	29	1342341	2.1604048449686
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2011	20	1368360	1.46160367154842
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2012	24	1400570	1.71358803915549
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2013	32	1442576	2.21825401226694
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2014	28	1517010	1.84573602019763
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2015	34	1599040	2.12627576545928
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2016	29	1683093	1.72301827647076
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2017	28	1765639	1.58582813361055
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2018	49	1824430	2.68577035019157
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2019	49	1845874	2.6545690550926
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2020	53	1830579	2.89525882248185
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2021	51	1736416	2.93708420102095
Black or African American	Not Hispanic or Latino	25-29 years	I11.9	Male	2022	39	1704656	2.28785162519593
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2000	4	1345107	0.297374112245346
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2001	4	1304639	0.306598223723191
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2002	4	1293736	0.309182089699908
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2003	4	1295263	0.308817591485281
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2004	4	1324683	0.301959034727554
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2005	4	1363164	0.293434979210132
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2006	4	1406128	0.284469123721311
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2007	4	1434645	0.278814619644581
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2008	4	1454865	0.274939599206799
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2009	4	1459525	0.274061766670663
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2010	4	1454543	0.275000464063283
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2011	4	1465672	0.272912356925697
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2012	4	1482708	0.269776651909884
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2013	4	1510526	0.264808417729983
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2014	4	1571068	0.254603874561763
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2015	4	1639497	0.243977268637881
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2016	4	1707945	0.234199579026257
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2017	4	1773228	0.22557730872736
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2018	4	1811064	0.22086464089618
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2019	4	1817908	0.220033136990431
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2020	4	1789798	0.223488907686789
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2021	2	1717789	0.116428734844617
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Female	2022	6	1673395	0.358552523462781
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2000	4	1217250	0.328609570753748
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2001	4	1176367	0.340029939636185
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2002	4	1161423	0.344405096162208
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2003	4	1156545	0.345857705493517
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2004	10	1184157	0.844482615058645
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2005	4	1219297	0.32805788909511
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2006	4	1261035	0.317199760514181
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2007	4	1295064	0.308865044507453
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2008	4	1326472	0.301551785488122
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2009	4	1341280	0.298222593343672
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2010	4	1342341	0.297986875168083
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2011	4	1368360	0.292320734309685
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2012	13	1400570	0.928193521209222
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2013	4	1442576	0.277281751533368
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2014	4	1517010	0.263676574313947
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2015	4	1599040	0.250150090054032
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2016	4	1683093	0.237657693306312
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2017	4	1765639	0.226546876230079
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2018	4	1824430	0.219246559199312
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2019	4	1845874	0.216699514701437
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2020	4	1830579	0.218510099809951
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2021	2	1736416	0.115179772589057
Black or African American	Not Hispanic or Latino	25-29 years	I12.0	Male	2022	6	1704656	0.351977173107067
Black or African American	Not Hispanic or Latino	25-29 years	I12.9	Female	2005	4	1363164	0.293434979210132
Black or African American	Not Hispanic or Latino	25-29 years	I12.9	Female	2016	4	1707945	0.234199579026257
Black or African American	Not Hispanic or Latino	25-29 years	I13.0	Male	2019	4	1845874	0.216699514701437
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2000	4	1345107	0.297374112245346
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2001	4	1304639	0.306598223723191
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2003	4	1295263	0.308817591485281
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2005	4	1363164	0.293434979210132
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2006	4	1406128	0.284469123721311
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2008	4	1454865	0.274939599206799
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2009	4	1459525	0.274061766670663
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2010	4	1454543	0.275000464063283
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2011	4	1465672	0.272912356925697
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2012	4	1482708	0.269776651909884
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2013	4	1510526	0.264808417729983
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2014	4	1571068	0.254603874561763
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2015	4	1639497	0.243977268637881
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2016	4	1707945	0.234199579026257
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2017	4	1773228	0.22557730872736
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2019	4	1817908	0.220033136990431
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2020	4	1789798	0.223488907686789
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2021	2	1717789	0.116428734844617
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Female	2022	6	1673395	0.358552523462781
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2000	4	1217250	0.328609570753748
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2001	4	1176367	0.340029939636185
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2002	4	1161423	0.344405096162208
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2003	4	1156545	0.345857705493517
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2004	4	1184157	0.337793046023458
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2005	4	1219297	0.32805788909511
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2006	4	1261035	0.317199760514181
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2007	4	1295064	0.308865044507453
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2008	4	1326472	0.301551785488122
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2009	4	1341280	0.298222593343672
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2010	4	1342341	0.297986875168083
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2011	4	1368360	0.292320734309685
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2012	4	1400570	0.285598006525914
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2014	4	1517010	0.263676574313947
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2015	4	1599040	0.250150090054032
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2016	4	1683093	0.237657693306312
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2017	4	1765639	0.226546876230079
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2018	4	1824430	0.219246559199312
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2021	3	1736416	0.172769658883586
Black or African American	Not Hispanic or Latino	25-29 years	I13.1	Male	2022	6	1704656	0.351977173107067
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2003	4	1295263	0.308817591485281
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2004	4	1324683	0.301959034727554
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2005	4	1363164	0.293434979210132
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2010	4	1454543	0.275000464063283
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2011	4	1465672	0.272912356925697
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2013	4	1510526	0.264808417729983
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2017	4	1773228	0.22557730872736
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2018	4	1811064	0.22086464089618
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2019	4	1817908	0.220033136990431
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2020	4	1789798	0.223488907686789
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Female	2021	2	1717789	0.116428734844617
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Male	2000	4	1217250	0.328609570753748
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Male	2002	4	1161423	0.344405096162208
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Male	2003	4	1156545	0.345857705493517
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Male	2010	4	1342341	0.297986875168083
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Male	2012	4	1400570	0.285598006525914
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Male	2013	4	1442576	0.277281751533368
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Male	2017	4	1765639	0.226546876230079
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Male	2018	4	1824430	0.219246559199312
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Male	2021	2	1736416	0.115179772589057
Black or African American	Not Hispanic or Latino	25-29 years	I13.2	Male	2022	6	1704656	0.351977173107067
Black or African American	Not Hispanic or Latino	25-29 years	I13.9	Female	2015	4	1639497	0.243977268637881
Black or African American	Not Hispanic or Latino	25-29 years	I13.9	Female	2018	4	1811064	0.22086464089618
Black or African American	Not Hispanic or Latino	25-29 years	I13.9	Female	2021	2	1717789	0.116428734844617
Black or African American	Not Hispanic or Latino	25-29 years	I13.9	Male	2011	4	1368360	0.292320734309685
Black or African American	Not Hispanic or Latino	25-29 years	I13.9	Male	2021	2	1736416	0.115179772589057
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2000	4	1384892	0.28883118683623
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2001	4	1388476	0.288085642099683
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2002	4	1393457	0.287055861788344
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2003	4	1388044	0.288175302800199
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2004	4	1376595	0.290572027357356
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2005	4	1350939	0.296090349009097
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2006	4	1320401	0.302938274054624
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2007	4	1313374	0.304559097408659
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2008	4	1320241	0.302974987142499
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2009	4	1353009	0.295637353483975
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2010	4	1384808	0.28884870682434
Black or African American	Not Hispanic or Latino	30-34 years	I10	Female	2011	4	1424682	0.280764409180435
