Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I501	Black or African American	Female	F	65-69 years	65-69	2017	2017	4	978448	0.408810687946626
I509	Black or African American	Female	F	65-69 years	65-69	2017	2017	84	978448	8.58502444687914
I110	Black or African American	Female	F	65-69 years	65-69	2018	2018	95	1007581	9.42852237189864
I130	Black or African American	Female	F	65-69 years	65-69	2018	2018	3	1007581	0.297742811744167
I132	Black or African American	Female	F	65-69 years	65-69	2018	2018	29	1007581	2.87818051352695
I500	Black or African American	Female	F	65-69 years	65-69	2018	2018	309	1007581	30.6675096096492
I501	Black or African American	Female	F	65-69 years	65-69	2018	2018	2	1007581	0.198495207829445
I509	Black or African American	Female	F	65-69 years	65-69	2018	2018	96	1007581	9.52776997581336
I110	Black or African American	Female	F	65-69 years	65-69	2019	2019	123	1042963	11.7933234448394
I130	Black or African American	Female	F	65-69 years	65-69	2019	2019	4	1042963	0.383522713653313
I132	Black or African American	Female	F	65-69 years	65-69	2019	2019	36	1042963	3.45170442287981
I500	Black or African American	Female	F	65-69 years	65-69	2019	2019	298	1042963	28.5724421671718
I501	Black or African American	Female	F	65-69 years	65-69	2019	2019	3	1042963	0.287642035239985
I509	Black or African American	Female	F	65-69 years	65-69	2019	2019	125	1042963	11.985084801666
I110	Black or African American	Female	F	65-69 years	65-69	2020	2020	146	1077483	13.5500977741644
I130	Black or African American	Female	F	65-69 years	65-69	2020	2020	7	1077483	0.649662222048979
I132	Black or African American	Female	F	65-69 years	65-69	2020	2020	51	1077483	4.73325333207113
I500	Black or African American	Female	F	65-69 years	65-69	2020	2020	374	1077483	34.7105244351883
I501	Black or African American	Female	F	65-69 years	65-69	2020	2020	3	1077483	0.27842666659242
I509	Black or African American	Female	F	65-69 years	65-69	2020	2020	157	1077483	14.57099555167
I110	Black or African American	Female	F	65-69 years	65-69	2021	2021	159	1088159	14.611835218934
I130	Black or African American	Female	F	65-69 years	65-69	2021	2021	5	1088159	0.459491673551384
I132	Black or African American	Female	F	65-69 years	65-69	2021	2021	53	1088159	4.87061173964467
I500	Black or African American	Female	F	65-69 years	65-69	2021	2021	338	1088159	31.0616371320735
I501	Black or African American	Female	F	65-69 years	65-69	2021	2021	4	1088159	0.367593338841107
I509	Black or African American	Female	F	65-69 years	65-69	2021	2021	157	1088159	14.4280385495134
	Black or African American	Female	F	65-69 years	65-69	2022	2022	684	1106126	61.8374398576654
I110	Black or African American	Female	F	70-74 years	70-74	1999	1999	90	435255	20.6775338594617
I132	Black or African American	Female	F	70-74 years	70-74	1999	1999	29	435255	6.66276091027099
I500	Black or African American	Female	F	70-74 years	70-74	1999	1999	268	435255	61.5731008259526
I501	Black or African American	Female	F	70-74 years	70-74	1999	1999	1	435255	0.229750376216241
I509	Black or African American	Female	F	70-74 years	70-74	1999	1999	29	435255	6.66276091027099
I110	Black or African American	Female	F	70-74 years	70-74	2000	2000	101	440786	22.9136134087743
I500	Black or African American	Female	F	70-74 years	70-74	2000	2000	256	440786	58.0780696301607
I132	Black or African American	Female	F	70-74 years	70-74	2000	2000	22	440786	4.99108410884193
I509	Black or African American	Female	F	70-74 years	70-74	2000	2000	34	440786	7.71349362275571
I501	Black or African American	Female	F	70-74 years	70-74	2000	2000	2	440786	0.45373491898563
I110	Black or African American	Female	F	70-74 years	70-74	2001	2001	90	440752	20.4196464224779
I500	Black or African American	Female	F	70-74 years	70-74	2001	2001	245	440752	55.58681526119
I130	Black or African American	Female	F	70-74 years	70-74	2001	2001	1	440752	0.226884960249755
I132	Black or African American	Female	F	70-74 years	70-74	2001	2001	23	440752	5.21835408574436
I509	Black or African American	Female	F	70-74 years	70-74	2001	2001	26	440752	5.89900896649363
I501	Black or African American	Female	F	70-74 years	70-74	2001	2001	1	440752	0.226884960249755
I110	Black or African American	Female	F	70-74 years	70-74	2002	2002	91	442356	20.5716662597546
I132	Black or African American	Female	F	70-74 years	70-74	2002	2002	22	442356	4.97336986499561
I509	Black or African American	Female	F	70-74 years	70-74	2002	2002	41	442356	9.2685529302191
I500	Black or African American	Female	F	70-74 years	70-74	2002	2002	229	442356	51.7682590492725
I110	Black or African American	Female	F	70-74 years	70-74	2003	2003	62	446877	13.8740637804138
I132	Black or African American	Female	F	70-74 years	70-74	2003	2003	23	446877	5.14683011208901
I500	Black or African American	Female	F	70-74 years	70-74	2003	2003	259	446877	57.9577825665675
I501	Black or African American	Female	F	70-74 years	70-74	2003	2003	3	446877	0.671325666794219
I509	Black or African American	Female	F	70-74 years	70-74	2003	2003	29	446877	6.48948144567745
I110	Black or African American	Female	F	70-74 years	70-74	2004	2004	76	450801	16.8588800823423
I130	Black or African American	Female	F	70-74 years	70-74	2004	2004	1	450801	0.221827369504504
I132	Black or African American	Female	F	70-74 years	70-74	2004	2004	22	450801	4.88020212909909
I500	Black or African American	Female	F	70-74 years	70-74	2004	2004	249	450801	55.2350150066216
I501	Black or African American	Female	F	70-74 years	70-74	2004	2004	1	450801	0.221827369504504
I509	Black or African American	Female	F	70-74 years	70-74	2004	2004	25	450801	5.54568423761261
I110	Black or African American	Female	F	70-74 years	70-74	2005	2005	68	456614	14.8922284467844
I500	Black or African American	Female	F	70-74 years	70-74	2005	2005	244	456614	53.4368197208145
I132	Black or African American	Female	F	70-74 years	70-74	2005	2005	26	456614	5.69408734729991
I509	Black or African American	Female	F	70-74 years	70-74	2005	2005	28	456614	6.13209406632298
I501	Black or African American	Female	F	70-74 years	70-74	2005	2005	1	456614	0.219003359511535
I110	Black or African American	Female	F	70-74 years	70-74	2006	2006	91	466664	19.5001114292082
I509	Black or African American	Female	F	70-74 years	70-74	2006	2006	22	466664	4.71431265321516
I130	Black or African American	Female	F	70-74 years	70-74	2006	2006	1	466664	0.214286938782507
I132	Black or African American	Female	F	70-74 years	70-74	2006	2006	20	466664	4.28573877565015
I500	Black or African American	Female	F	70-74 years	70-74	2006	2006	225	466664	48.2145612260641
I110	Black or African American	Female	F	70-74 years	70-74	2007	2007	83	472797	17.5551029300101
I500	Black or African American	Female	F	70-74 years	70-74	2007	2007	213	472797	45.0510472782188
I132	Black or African American	Female	F	70-74 years	70-74	2007	2007	18	472797	3.80713075590581
I509	Black or African American	Female	F	70-74 years	70-74	2007	2007	30	472797	6.34521792650969
I501	Black or African American	Female	F	70-74 years	70-74	2007	2007	1	472797	0.21150726421699
I110	Black or African American	Female	F	70-74 years	70-74	2008	2008	75	480483	15.6092931487691
I509	Black or African American	Female	F	70-74 years	70-74	2008	2008	31	480483	6.45184116815787
I130	Black or African American	Female	F	70-74 years	70-74	2008	2008	1	480483	0.208123908650254
I132	Black or African American	Female	F	70-74 years	70-74	2008	2008	27	480483	5.61934553355686
I500	Black or African American	Female	F	70-74 years	70-74	2008	2008	223	480483	46.4116316290066
I110	Black or African American	Female	F	70-74 years	70-74	2009	2009	87	487912	17.8310842938891
I500	Black or African American	Female	F	70-74 years	70-74	2009	2009	226	487912	46.3198281657348
I132	Black or African American	Female	F	70-74 years	70-74	2009	2009	19	487912	3.89414484579186
I509	Black or African American	Female	F	70-74 years	70-74	2009	2009	33	487912	6.76351473216482
I110	Black or African American	Female	F	70-74 years	70-74	2010	2010	91	496664	18.322246025482
I500	Black or African American	Female	F	70-74 years	70-74	2010	2010	189	496664	38.0538955913857
I132	Black or African American	Female	F	70-74 years	70-74	2010	2010	12	496664	2.41612035500862
I509	Black or African American	Female	F	70-74 years	70-74	2010	2010	37	496664	7.44970442794324
I501	Black or African American	Female	F	70-74 years	70-74	2010	2010	2	496664	0.40268672583477
I110	Black or African American	Female	F	70-74 years	70-74	2011	2011	70	515854	13.5697309703908
I500	Black or African American	Female	F	70-74 years	70-74	2011	2011	210	515854	40.7091929111725
I132	Black or African American	Female	F	70-74 years	70-74	2011	2011	21	515854	4.07091929111725
I509	Black or African American	Female	F	70-74 years	70-74	2011	2011	52	515854	10.0803715780046
I501	Black or African American	Female	F	70-74 years	70-74	2011	2011	2	515854	0.387706599154024
I110	Black or African American	Female	F	70-74 years	70-74	2012	2012	65	531565	12.2280436070847
I500	Black or African American	Female	F	70-74 years	70-74	2012	2012	232	531565	43.6447094899025
I132	Black or African American	Female	F	70-74 years	70-74	2012	2012	20	531565	3.76247495602607
I509	Black or African American	Female	F	70-74 years	70-74	2012	2012	32	531565	6.01995992964172
I501	Black or African American	Female	F	70-74 years	70-74	2012	2012	4	531565	0.752494991205215
I110	Black or African American	Female	F	70-74 years	70-74	2013	2013	87	556554	15.6319063379295
I500	Black or African American	Female	F	70-74 years	70-74	2013	2013	261	556554	46.8957190137884
I132	Black or African American	Female	F	70-74 years	70-74	2013	2013	25	556554	4.49192710860042
I509	Black or African American	Female	F	70-74 years	70-74	2013	2013	49	556554	8.80417713285683
I501	Black or African American	Female	F	70-74 years	70-74	2013	2013	2	556554	0.359354168688034
I110	Black or African American	Female	F	70-74 years	70-74	2014	2014	86	581078	14.8000784748347
I130	Black or African American	Female	F	70-74 years	70-74	2014	2014	1	581078	0.172093935753892
I132	Black or African American	Female	F	70-74 years	70-74	2014	2014	23	581078	3.95816052233951
I500	Black or African American	Female	F	70-74 years	70-74	2014	2014	271	581078	46.6374565893047
I501	Black or African American	Female	F	70-74 years	70-74	2014	2014	1	581078	0.172093935753892
I509	Black or African American	Female	F	70-74 years	70-74	2014	2014	54	581078	9.29307253071016
I110	Black or African American	Female	F	70-74 years	70-74	2015	2015	94	603471	15.5765562885375
I130	Black or African American	Female	F	70-74 years	70-74	2015	2015	2	603471	0.331416091245478
I132	Black or African American	Female	F	70-74 years	70-74	2015	2015	28	603471	4.6398252774367
I500	Black or African American	Female	F	70-74 years	70-74	2015	2015	331	603471	54.8493631011266
I501	Black or African American	Female	F	70-74 years	70-74	2015	2015	5	603471	0.828540228113696
I509	Black or African American	Female	F	70-74 years	70-74	2015	2015	73	603471	12.09668733046
I110	Black or African American	Female	F	70-74 years	70-74	2016	2016	89	621831	14.3125704572464
I130	Black or African American	Female	F	70-74 years	70-74	2016	2016	7	621831	1.12570778877219
I132	Black or African American	Female	F	70-74 years	70-74	2016	2016	21	621831	3.37712336631657
I500	Black or African American	Female	F	70-74 years	70-74	2016	2016	316	621831	50.8176658931446
I501	Black or African American	Female	F	70-74 years	70-74	2016	2016	3	621831	0.482446195188082
I509	Black or African American	Female	F	70-74 years	70-74	2016	2016	81	621831	13.0260472700782
I110	Black or African American	Female	F	70-74 years	70-74	2017	2017	108	668247	16.1616887168966
I509	Black or African American	Female	F	70-74 years	70-74	2017	2017	96	668247	14.3659455261303
I130	Black or African American	Female	F	70-74 years	70-74	2017	2017	2	668247	0.299290531794381
I132	Black or African American	Female	F	70-74 years	70-74	2017	2017	28	668247	4.19006744512134
I500	Black or African American	Female	F	70-74 years	70-74	2017	2017	331	668247	49.5325830119701
I110	Black or African American	Female	F	70-74 years	70-74	2018	2018	112	708288	15.8127767235927
I509	Black or African American	Female	F	70-74 years	70-74	2018	2018	118	708288	16.6598897623566
I130	Black or African American	Female	F	70-74 years	70-74	2018	2018	7	708288	0.988298545224541
I132	Black or African American	Female	F	70-74 years	70-74	2018	2018	24	708288	3.38845215505557
I500	Black or African American	Female	F	70-74 years	70-74	2018	2018	350	708288	49.4149272612271
I110	Black or African American	Female	F	70-74 years	70-74	2019	2019	123	756006	16.2697121451417
I130	Black or African American	Female	F	70-74 years	70-74	2019	2019	3	756006	0.396822247442481
I132	Black or African American	Female	F	70-74 years	70-74	2019	2019	54	756006	7.14280045396465
I500	Black or African American	Female	F	70-74 years	70-74	2019	2019	320	756006	42.3277063938646
I501	Black or African American	Female	F	70-74 years	70-74	2019	2019	2	756006	0.264548164961654
I509	Black or African American	Female	F	70-74 years	70-74	2019	2019	141	756006	18.6506456297966
I110	Black or African American	Female	F	70-74 years	70-74	2020	2020	155	806836	19.2108433436287
I130	Black or African American	Female	F	70-74 years	70-74	2020	2020	6	806836	0.743645548785627
I132	Black or African American	Female	F	70-74 years	70-74	2020	2020	60	806836	7.43645548785627
I500	Black or African American	Female	F	70-74 years	70-74	2020	2020	415	806836	51.4354837910059
I501	Black or African American	Female	F	70-74 years	70-74	2020	2020	4	806836	0.495763699190418
I509	Black or African American	Female	F	70-74 years	70-74	2020	2020	159	806836	19.7066070428191
I110	Black or African American	Female	F	70-74 years	70-74	2021	2021	184	836516	21.9959929039014
I130	Black or African American	Female	F	70-74 years	70-74	2021	2021	7	836516	0.836804077865815
I132	Black or African American	Female	F	70-74 years	70-74	2021	2021	58	836516	6.93351950231675
I500	Black or African American	Female	F	70-74 years	70-74	2021	2021	408	836516	48.7737233956075
I501	Black or African American	Female	F	70-74 years	70-74	2021	2021	5	836516	0.597717198475582
I509	Black or African American	Female	F	70-74 years	70-74	2021	2021	149	836516	17.8119725145723
	Black or African American	Female	F	70-74 years	70-74	2022	2022	802	849725	94.3834770072671
I110	Black or African American	Female	F	75-79 years	75-79	1999	1999	130	343390	37.8578292903113
I500	Black or African American	Female	F	75-79 years	75-79	1999	1999	375	343390	109.205276798975
I132	Black or African American	Female	F	75-79 years	75-79	1999	1999	36	343390	10.4837065727016
