Race	Hispanic Origin	Five-Year Age Groups	Cause of death Code	Gender	Year	Deaths	Population	Crude Rate
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2011	5	1193704	0.418864308069672
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2012	5	1189759	0.420253177324147
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2013	5	1199943	0.416686459273482
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2014	5	1231071	0.406150416994633
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2015	5	1271310	0.393295105049123
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2016	5	1303281	0.3836471183114
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2017	5	1336143	0.374211442936871
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2018	5	1361639	0.367204523372201
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2019	5	1374076	0.363880891595516
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2020	10	1383849	0.722622193606383
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2021	2	1434313	0.139439578390491
Black or African American	Not Hispanic or Latino	35-39 years	I25.5	Male	2022	6	1453787	0.412715205184804
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	1999	5	1507328	0.331712805706522
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2003	5	1440844	0.347018830629825
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2005	5	1396992	0.357911856331318
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2007	5	1413720	0.35367682426506
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2008	5	1412276	0.3540384457429
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2010	5	1384151	0.361232264398899
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2014	5	1374316	0.36381734622896
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2015	5	1413525	0.353725615040413
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2017	5	1475146	0.338949500591806
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2018	5	1494278	0.334609758023607
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2019	5	1501244	0.333057117963502
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2020	5	1502992	0.332669768036024
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2021	2	1528319	0.130862732191382
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Female	2022	6	1533513	0.391258502536333
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	1999	5	1334212	0.374753037748124
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2000	5	1333184	0.375042004704527
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2001	5	1322748	0.378000949538385
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2002	5	1298817	0.384965703405484
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2003	5	1273108	0.392739657593857
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2004	5	1248378	0.400519714381381
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2005	5	1238840	0.403603370895354
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2006	5	1244414	0.4017955439267
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2008	5	1253548	0.398867853484669
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2010	5	1226242	0.4077498568798
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2012	5	1189759	0.420253177324147
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2014	5	1231071	0.406150416994633
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2015	5	1271310	0.393295105049123
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2016	5	1303281	0.3836471183114
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2017	5	1336143	0.374211442936871
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2018	5	1361639	0.367204523372201
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2019	5	1374076	0.363880891595516
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2020	5	1383849	0.361311096803192
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2021	2	1434313	0.139439578390491
Black or African American	Not Hispanic or Latino	35-39 years	I25.8	Male	2022	6	1453787	0.412715205184804
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	1999	5	1507328	0.331712805706522
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2000	5	1505402	0.332137196576064
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2001	5	1491812	0.3351628757511
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2002	5	1467701	0.340668841950779
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2003	5	1440844	0.347018830629825
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2004	5	1408319	0.355033199154453
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2005	5	1396992	0.357911856331318
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2006	5	1405559	0.355730353546169
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2007	5	1413720	0.35367682426506
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2008	5	1412276	0.3540384457429
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2009	5	1403007	0.35637740937857
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2010	5	1384151	0.361232264398899
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2011	5	1344610	0.371855036032753
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2012	5	1338520	0.373546902549084
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2013	5	1344139	0.371985337825924
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2014	5	1374316	0.36381734622896
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2015	5	1413525	0.353725615040413
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2016	5	1445255	0.345959709532228
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2018	5	1494278	0.334609758023607
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2019	5	1501244	0.333057117963502
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2020	5	1502992	0.332669768036024
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2021	2	1528319	0.130862732191382
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Female	2022	6	1533513	0.391258502536333
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	1999	12	1334212	0.899407290595498
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2000	5	1333184	0.375042004704527
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2001	12	1322748	0.907202278892125
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2002	12	1298817	0.923917688173161
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2003	5	1273108	0.392739657593857
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2004	11	1248378	0.881143371639039
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2005	15	1238840	1.21081011268606
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2006	12	1244414	0.964309305424079
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2007	5	1253650	0.39883540063016
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2008	5	1253548	0.398867853484669
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2009	5	1244299	0.401832678480012
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2010	10	1226242	0.8154997137596
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2011	5	1193704	0.418864308069672
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2012	5	1189759	0.420253177324147
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2013	5	1199943	0.416686459273482
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2014	5	1231071	0.406150416994633
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2015	5	1271310	0.393295105049123
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2016	5	1303281	0.3836471183114
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2017	5	1336143	0.374211442936871
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2018	5	1361639	0.367204523372201
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2019	10	1374076	0.727761783191032
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2020	5	1383849	0.361311096803192
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2021	2	1434313	0.139439578390491
Black or African American	Not Hispanic or Latino	35-39 years	I25.9	Male	2022	6	1453787	0.412715205184804
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	1999	5	1507328	0.331712805706522
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2000	5	1505402	0.332137196576064
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2001	5	1491812	0.3351628757511
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2002	5	1467701	0.340668841950779
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2003	5	1440844	0.347018830629825
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2004	5	1408319	0.355033199154453
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2005	5	1396992	0.357911856331318
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2006	5	1405559	0.355730353546169
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2007	5	1413720	0.35367682426506
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2008	5	1412276	0.3540384457429
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2010	5	1384151	0.361232264398899
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2011	5	1344610	0.371855036032753
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2012	5	1338520	0.373546902549084
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2013	5	1344139	0.371985337825924
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2015	5	1413525	0.353725615040413
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2016	5	1445255	0.345959709532228
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2017	5	1475146	0.338949500591806
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2018	5	1494278	0.334609758023607
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2019	5	1501244	0.333057117963502
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2020	5	1502992	0.332669768036024
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2021	2	1528319	0.130862732191382
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Female	2022	6	1533513	0.391258502536333
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	1999	5	1334212	0.374753037748124
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2000	5	1333184	0.375042004704527
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2001	5	1322748	0.378000949538385
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2002	5	1298817	0.384965703405484
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2003	5	1273108	0.392739657593857
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2004	5	1248378	0.400519714381381
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2005	5	1238840	0.403603370895354
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2006	5	1244414	0.4017955439267
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2007	5	1253650	0.39883540063016
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2008	5	1253548	0.398867853484669
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2009	5	1244299	0.401832678480012
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2010	5	1226242	0.4077498568798
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2011	5	1193704	0.418864308069672
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2012	5	1189759	0.420253177324147
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2013	5	1199943	0.416686459273482
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2014	5	1231071	0.406150416994633
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2015	5	1271310	0.393295105049123
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2016	5	1303281	0.3836471183114
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2017	5	1336143	0.374211442936871
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2018	5	1361639	0.367204523372201
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2019	5	1374076	0.363880891595516
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2020	5	1383849	0.361311096803192
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2021	2	1434313	0.139439578390491
Black or African American	Not Hispanic or Latino	35-39 years	I46.1	Male	2022	6	1453787	0.412715205184804
Black or African American	Not Hispanic or Latino	35-39 years	I46.9	Female	1999	24	1507328	1.5922214673913
Black or African American	Not Hispanic or Latino	35-39 years	I46.9	Female	2000	12	1505402	0.797129271782554
Black or African American	Not Hispanic or Latino	35-39 years	I46.9	Female	2001	14	1491812	0.93845605210308
