Race	Gender	Year	Hispanic Origin	Cause of death Code	AA_rate	Deaths	Population	Crude Rate
Black or African American	F	2015	Not Hispanic or Latino	I25.9	3.1056915604853	314	10439062	3.00793308824107
Black or African American	F	2015	Not Hispanic or Latino	I46.1	0.864362091978705	84	10439062	0.804669998128184
Black or African American	F	2015	Not Hispanic or Latino	I46.9	8.47082035395239	874	10439062	8.37239974242897
Black or African American	F	2016	Not Hispanic or Latino	I20.1	0.0884642338658683	10	2349842	0.425560527048202
Black or African American	F	2016	Not Hispanic or Latino	I20.9	0.143844763445118	15	3129103	0.479370605569711
Black or African American	F	2016	Not Hispanic or Latino	I21.1	0.0365520247974423	5	946010	0.528535639158148
Black or African American	F	2016	Not Hispanic or Latino	I21.3	0.0329330334016549	5	1190046	0.420151826063866
Black or African American	F	2016	Not Hispanic or Latino	I21.4	1.86220216133943	188	10581898	1.77661890144849
Black or African American	F	2016	Not Hispanic or Latino	I21.9	38.0298386701879	4020	10581898	37.989404169271
Black or African American	F	2016	Not Hispanic or Latino	I24.8	1.00801324094317	102	10581898	0.963910255041203
Black or African American	F	2016	Not Hispanic or Latino	I24.9	1.05717363837618	109	10581898	1.03006095881854
Black or African American	F	2016	Not Hispanic or Latino	I25.0	25.4935010958888	2801	10581898	26.4697316114746
Black or African American	F	2016	Not Hispanic or Latino	I25.1	45.9949601945615	4735	10581898	44.746226055099
Black or African American	F	2016	Not Hispanic or Latino	I25.3	0.231099168080176	25	4345960	0.575246895967749
Black or African American	F	2016	Not Hispanic or Latino	I25.4	0.0768863102476879	10	2641213	0.37861391716609
Black or African American	F	2016	Not Hispanic or Latino	I25.5	3.15916410346825	323	10581898	3.05238247429714
Black or African American	F	2016	Not Hispanic or Latino	I25.8	0.369262444613481	40	7784105	0.513867682925654
Black or African American	F	2016	Not Hispanic or Latino	I25.9	2.99100674771241	315	10581898	2.97678166998019
Black or African American	F	2016	Not Hispanic or Latino	I46.1	0.781128613950568	80	10581898	0.756008043169571
Black or African American	F	2016	Not Hispanic or Latino	I46.9	9.21441471033666	984	10581898	9.29889893098573
Black or African American	F	2017	Not Hispanic or Latino	I20.0	0.0353402336952279	5	978448	0.511013359933282
Black or African American	F	2017	Not Hispanic or Latino	I20.1	0.0343747802694186	5	1421202	0.35181487219973
Black or African American	F	2017	Not Hispanic or Latino	I20.8	0.127651620659645	15	2863907	0.523760024330399
Black or African American	F	2017	Not Hispanic or Latino	I20.9	0.110526419381725	15	4093017	0.366477832855324
Black or African American	F	2017	Not Hispanic or Latino	I21.4	2.27687019753449	241	10765499	2.23863287711977
Black or African American	F	2017	Not Hispanic or Latino	I21.9	33.6830803799945	3707	10765499	34.4340750020041
Black or African American	F	2017	Not Hispanic or Latino	I24.8	1.13506373577898	127	10765499	1.17969450371042
Black or African American	F	2017	Not Hispanic or Latino	I24.9	1.17766151761981	130	9414032	1.38091733701351
Black or African American	F	2017	Not Hispanic or Latino	I25.0	23.6799550962853	2664	10765499	24.7457177786185
Black or African American	F	2017	Not Hispanic or Latino	I25.1	45.5495723845205	4840	10765499	44.958436204397
Black or African American	F	2017	Not Hispanic or Latino	I25.3	0.0353402336952279	5	978448	0.511013359933282
Black or African American	F	2017	Not Hispanic or Latino	I25.4	0.0316154378986077	5	1239642	0.40334225526402
Black or African American	F	2017	Not Hispanic or Latino	I25.5	3.14002539832825	336	9290353	3.61665482463368
Black or African American	F	2017	Not Hispanic or Latino	I25.8	0.579464512311638	66	9414032	0.701081109560707
Black or African American	F	2017	Not Hispanic or Latino	I25.9	2.59062167631988	276	9290353	2.9708236059491
Black or African American	F	2017	Not Hispanic or Latino	I46.1	0.842075696884098	92	10765499	0.854581845207547
Black or African American	F	2017	Not Hispanic or Latino	I46.9	8.5943458045857	954	10765499	8.86164217747826
Black or African American	F	2018	Not Hispanic or Latino	I20.1	0.055115617458635	5	1494278	0.334609758023607
Black or African American	F	2018	Not Hispanic or Latino	I20.9	0.155026563816925	15	1524620	0.983851713869686
Black or African American	F	2018	Not Hispanic or Latino	I21.4	2.60703205070999	289	10892123	2.65329357738615
Black or African American	F	2018	Not Hispanic or Latino	I21.9	32.5802997538081	3683	10892123	33.813426455063
Black or African American	F	2018	Not Hispanic or Latino	I22.9	0.0454069454248725	5	1404709	0.355945608663431
Black or African American	F	2018	Not Hispanic or Latino	I24.8	0.855781635693626	101	10892123	0.92727561008997
Black or African American	F	2018	Not Hispanic or Latino	I24.9	1.32764102302048	146	9397845	1.55354764842365
Black or African American	F	2018	Not Hispanic or Latino	I25.0	23.8702114492899	2783	10892123	25.5505744839642
Black or African American	F	2018	Not Hispanic or Latino	I25.1	44.5424524975533	4893	10892123	44.9223718828735
Black or African American	F	2018	Not Hispanic or Latino	I25.3	0.0761508345016876	10	1981034	0.504786894116911
Black or African American	F	2018	Not Hispanic or Latino	I25.5	2.86807742361562	316	10892123	2.90117913651912
Black or African American	F	2018	Not Hispanic or Latino	I25.8	0.509895804442949	57	10892123	0.523313958169587
Black or African American	F	2018	Not Hispanic or Latino	I25.9	2.74367231192511	307	10892123	2.81855061680813
Black or African American	F	2018	Not Hispanic or Latino	I46.0	0.0943951940002333	10	2362474	0.423285081655925
Black or African American	F	2018	Not Hispanic or Latino	I46.1	0.843601379006502	93	10892123	0.853828037013537
Black or African American	F	2018	Not Hispanic or Latino	I46.9	9.24063069635014	1049	10892123	9.63081301964732
Black or African American	F	2019	Not Hispanic or Latino	I20.0	0.0424947982722658	5	756006	0.661370412404134
Black or African American	F	2019	Not Hispanic or Latino	I20.1	0.0301020801400852	5	1301964	0.384035196057648
Black or African American	F	2019	Not Hispanic or Latino	I20.8	0.109569146057511	15	3722158	0.402992027743046
Black or African American	F	2019	Not Hispanic or Latino	I20.9	0.109836653152618	15	3227949	0.464691356647828
Black or African American	F	2019	Not Hispanic or Latino	I21.4	2.68308288664435	306	11033897	2.77327221742237
Black or African American	F	2019	Not Hispanic or Latino	I21.9	30.8488839956156	3577	11033897	32.4182834043131
Black or African American	F	2019	Not Hispanic or Latino	I24.8	0.901090864961138	102	11033897	0.924424072474122
Black or African American	F	2019	Not Hispanic or Latino	I24.9	1.14003762268917	130	11033897	1.17818754334937
Black or African American	F	2019	Not Hispanic or Latino	I25.0	24.0046268771838	2865	11033897	25.9654408591996
Black or African American	F	2019	Not Hispanic or Latino	I25.1	42.3171071489373	4830	11033897	43.7741987259805
Black or African American	F	2019	Not Hispanic or Latino	I25.3	0.182075454649076	20	3035070	0.658963384699529
Black or African American	F	2019	Not Hispanic or Latino	I25.5	2.7804245912952	321	9655788	3.32443090092699
Black or African American	F	2019	Not Hispanic or Latino	I25.8	0.405569184413581	45	9636581	0.466970598804701
Black or African American	F	2019	Not Hispanic or Latino	I25.9	2.38743696621358	273	11033897	2.47419384103368
Black or African American	F	2019	Not Hispanic or Latino	I46.1	0.587139599195269	64	11033897	0.580030790571998
Black or African American	F	2019	Not Hispanic or Latino	I46.9	8.83966139825275	1034	11033897	9.37112246017885
Black or African American	F	2020	Not Hispanic or Latino	I20.0	0.0294827664120533	5	1329313	0.376134138460995
Black or African American	F	2020	Not Hispanic or Latino	I20.1	0.0529768927885894	5	1375619	0.363472734819743
Black or African American	F	2020	Not Hispanic or Latino	I20.8	0.102060011537371	10	878380	1.13845943669027
Black or African American	F	2020	Not Hispanic or Latino	I20.9	0.176241330496219	20	3106878	0.643733033611233
Black or African American	F	2020	Not Hispanic or Latino	I21.2	0.108642400459075	10	1940821	0.51524586759933
Black or African American	F	2020	Not Hispanic or Latino	I21.3	0.0976423176786793	10	1896656	0.527243738453362
Black or African American	F	2020	Not Hispanic or Latino	I21.4	2.99895685135398	345	11176856	3.08673566162076
Black or African American	F	2020	Not Hispanic or Latino	I21.9	34.5613627421738	4134	11176856	36.9871455801166
Black or African American	F	2020	Not Hispanic or Latino	I24.8	1.05818709140664	131	11176856	1.17206484542701
Black or African American	F	2020	Not Hispanic or Latino	I24.9	1.06737488895387	125	11176856	1.11838248609448
Black or African American	F	2020	Not Hispanic or Latino	I25.0	29.4262338725675	3585	11176856	32.0752097011897
Black or African American	F	2020	Not Hispanic or Latino	I25.1	46.1043518667271	5429	11176856	48.5735881360554
Black or African American	F	2020	Not Hispanic or Latino	I25.3	0.125273202212244	15	2754951	0.54447429373517
Black or African American	F	2020	Not Hispanic or Latino	I25.5	2.46479147560195	298	11176856	2.66622384684924
Black or African American	F	2020	Not Hispanic or Latino	I25.6	0.0510918832533954	5	526453	0.949752399549437
Black or African American	F	2020	Not Hispanic or Latino	I25.8	0.521045387572539	57	11176856	0.509982413659083
Black or African American	F	2020	Not Hispanic or Latino	I25.9	2.53811929631966	302	11176856	2.70201208640426
Black or African American	F	2020	Not Hispanic or Latino	I46.1	0.765600636282764	88	11176856	0.787341270210513
Black or African American	F	2020	Not Hispanic or Latino	I46.9	9.72975600097299	1157	11176856	10.3517482912905
Black or African American	F	2021	Not Hispanic or Latino	I20.0	0.01166706348936	2	1343674	0.148845627734108
Black or African American	F	2021	Not Hispanic or Latino	I20.8	0.0460483763580822	6	3340888	0.179592970491678
Black or African American	F	2021	Not Hispanic or Latino	I20.9	0.073190773759054	8	4361202	0.183435667506343
Black or African American	F	2021	Not Hispanic or Latino	I21.3	0.0209593457399277	2	342321	0.584246949500615
Black or African American	F	2021	Not Hispanic or Latino	I21.4	3.06126302225323	363	11301797	3.21187860656142
Black or African American	F	2021	Not Hispanic or Latino	I21.9	32.5068177389076	3927	11301797	34.7466867437099
Black or African American	F	2021	Not Hispanic or Latino	I24.8	0.74848557068001	93	11301797	0.822877990110776
Black or African American	F	2021	Not Hispanic or Latino	I24.9	1.18529642462027	140	11301797	1.23874106038181
Black or African American	F	2021	Not Hispanic or Latino	I25.0	29.3181456036109	3622	11301797	32.0480008621638
Black or African American	F	2021	Not Hispanic or Latino	I25.1	42.6399875599262	5054	11301797	44.7185522797835
Black or African American	F	2021	Not Hispanic or Latino	I25.3	0.0693540421948906	8	3884999	0.205920258924134
Black or African American	F	2021	Not Hispanic or Latino	I25.4	0.0254538288534684	4	2761077	0.144871005046219
Black or African American	F	2021	Not Hispanic or Latino	I25.5	2.22091645564446	272	11301797	2.40669691731324
Black or African American	F	2021	Not Hispanic or Latino	I25.8	0.330018142781615	39	11301797	0.345077866820648
Black or African American	F	2021	Not Hispanic or Latino	I25.9	2.30573711582787	277	11301797	2.45093766946973
Black or African American	F	2021	Not Hispanic or Latino	I46.1	0.794584576932248	98	11301797	0.86711874226727
Black or African American	F	2021	Not Hispanic or Latino	I46.9	10.2976931256763	1239	11301797	10.962858384379
Black or African American	F	2022	Not Hispanic or Latino	I20.0	0.101905937517563	12	1429958	0.839185486566738
Black or African American	F	2022	Not Hispanic or Latino	I20.1	0.100639263499589	12	2674045	0.448758341763134
Black or African American	F	2022	Not Hispanic or Latino	I20.8	0.0636577740910744	7	1692518	0.413584966304642
Black or African American	F	2022	Not Hispanic or Latino	I20.9	0.204912690783465	24	4033982	0.594945639321147
Black or African American	F	2022	Not Hispanic or Latino	I21.0	0.0655291635067509	6	1334539	0.449593455118209
Black or African American	F	2022	Not Hispanic or Latino	I21.4	2.81413635236487	351	11364191	3.08864924920744
Black or African American	F	2022	Not Hispanic or Latino	I21.9	29.4254258190797	3640	11364191	32.0304366584476
Black or African American	F	2022	Not Hispanic or Latino	I24.8	1.01416490605532	124	11364191	1.09114674330975
Black or African American	F	2022	Not Hispanic or Latino	I24.9	1.03135585181861	125	9830678	1.27152979682581
Black or African American	F	2022	Not Hispanic or Latino	I25.0	29.5500800337697	3723	11364191	32.7608010108243
Black or African American	F	2022	Not Hispanic or Latino	I25.1	39.3037384346141	4790	11364191	42.1499427455945
Black or African American	F	2022	Not Hispanic or Latino	I25.3	0.0601029036601915	6	358127	1.67538331374066
Black or African American	F	2022	Not Hispanic or Latino	I25.5	2.1502600947035	268	11364191	2.35828489683076
Black or African American	F	2022	Not Hispanic or Latino	I25.8	0.59258970487935	73	10029652	0.727841803484308
Black or African American	F	2022	Not Hispanic or Latino	I25.9	2.03574986164124	246	11364191	2.16469434559838
Black or African American	F	2022	Not Hispanic or Latino	I46.1	0.841478334260334	104	11364191	0.915155333098502
Black or African American	F	2022	Not Hispanic or Latino	I46.9	8.5627501915435	1049	11364191	9.23074946558008
Black or African American	M	1999	Not Hispanic or Latino	I20.0	0.322171067426145	15	1283791	1.16841448491226
Black or African American	M	1999	Not Hispanic or Latino	I20.9	0.485202896937409	20	1182594	1.69119748620406
Black or African American	M	1999	Not Hispanic or Latino	I21.2	0.0809377302667538	5	788057	0.6344718719585
Black or African American	M	1999	Not Hispanic or Latino	I21.3	0.130011094102065	5	206886	2.41678992295274
Black or African American	M	1999	Not Hispanic or Latino	I21.4	0.56871904819765	30	3153891	0.951205986509997
Black or African American	M	1999	Not Hispanic or Latino	I21.9	162.139569715655	7747	6416266	120.740006726654
Black or African American	M	1999	Not Hispanic or Latino	I24.8	3.79112089544879	199	6416266	3.10149236331536
Black or African American	M	1999	Not Hispanic or Latino	I24.9	0.787604465928832	40	4705585	0.850053712768976
Black or African American	M	1999	Not Hispanic or Latino	I25.0	102.417377894395	5052	6416266	78.7373840174332
Black or African American	M	1999	Not Hispanic or Latino	I25.1	151.633136384936	7091	6416266	110.515991699845
Black or African American	M	1999	Not Hispanic or Latino	I25.2	0.941182071451798	50	6416266	0.779269438018935
Black or African American	M	1999	Not Hispanic or Latino	I25.3	0.158850320432478	5	112918	4.42799199419047
Black or African American	M	1999	Not Hispanic or Latino	I25.4	0.0851192393455405	5	573942	0.87116816681825
Black or African American	M	1999	Not Hispanic or Latino	I25.5	7.87464685217155	372	6416266	5.79776461886088
Black or African American	M	1999	Not Hispanic or Latino	I25.8	1.21612090624121	58	4140721	1.40072224136811
