"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2007"	"2007"	22	273215	8.1	5.0	12.2	1.7
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2008"	"2008"	38	273228	13.9	9.8	19.1	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2009"	"2009"	46	271311	17.0	12.4	22.6	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2010"	"2010"	25	292135	8.6	5.5	12.6	1.7
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2011"	"2011"	34	295186	11.5	8.0	16.1	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2012"	"2012"	38	281228	13.5	9.6	18.5	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2013"	"2013"	28	271597	10.3	6.9	14.9	1.9
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2014"	"2014"	17	263518	Unreliable	3.8	10.3	1.6
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2015"	"2015"	29	272133	10.7	7.1	15.3	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2016"	"2016"	35	263982	13.3	9.2	18.4	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2017"	"2017"	43	276842	15.5	11.2	20.9	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2018"	"2018"	37	278968	13.3	9.3	18.3	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2019"	"2019"	39	288700	13.5	9.6	18.5	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2020 "	"2020"	33	308388	10.7	7.4	15.0	1.9
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"1999"	"1999"	32	283803	11.3	7.7	15.9	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2000"	"2000"	35	288779	12.1	8.4	16.9	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2001"	"2001"	36	310660	11.6	8.1	16.0	1.9
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2002"	"2002"	31	299497	10.4	7.0	14.7	1.9
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2003"	"2003"	50	297777	16.8	12.5	22.1	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2004"	"2004"	42	300101	14.0	10.1	18.9	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2005"	"2005"	30	304996	9.8	6.6	14.0	1.8
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2006"	"2006"	38	307083	12.4	8.8	17.0	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2007"	"2007"	23	288003	8.0	5.1	12.0	1.7
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2008"	"2008"	39	274863	14.2	10.1	19.4	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2009"	"2009"	34	275073	12.4	8.6	17.3	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2010"	"2010"	44	270986	16.2	11.8	21.8	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2011"	"2011"	33	293065	11.3	7.8	15.8	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2012"	"2012"	31	295373	10.5	7.1	14.9	1.9
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2013"	"2013"	25	281329	8.9	5.8	13.1	1.8
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2014"	"2014"	32	272399	11.7	8.0	16.6	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2015"	"2015"	41	264005	15.5	11.1	21.1	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2016"	"2016"	38	271423	14.0	9.9	19.2	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2017"	"2017"	39	265238	14.7	10.5	20.1	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2018"	"2018"	36	276157	13.0	9.1	18.0	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2019"	"2019"	40	278464	14.4	10.3	19.6	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2020 "	"2020"	55	288655	19.1	14.4	24.8	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"1999"	"1999"	33	287651	11.5	7.9	16.1	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2000"	"2000"	31	289161	10.7	7.3	15.2	1.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2001"	"2001"	45	293317	15.3	11.2	20.5	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2002"	"2002"	43	310429	13.9	10.0	18.7	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2003"	"2003"	40	299168	13.4	9.6	18.2	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2004"	"2004"	42	297527	14.1	10.2	19.1	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2005"	"2005"	35	299808	11.7	8.1	16.2	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2006"	"2006"	40	304689	13.1	9.4	17.9	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2007"	"2007"	43	306825	14.0	10.1	18.9	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2008"	"2008"	34	287738	11.8	8.2	16.5	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2009"	"2009"	44	274544	16.0	11.6	21.5	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2010"	"2010"	35	275034	12.7	8.9	17.7	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2011"	"2011"	39	272239	14.3	10.2	19.6	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2012"	"2012"	42	293021	14.3	10.3	19.4	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2013"	"2013"	45	295056	15.3	11.1	20.4	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2014"	"2014"	51	281955	18.1	13.5	23.8	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2015"	"2015"	49	272665	18.0	13.3	23.8	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2016"	"2016"	30	263414	11.4	7.7	16.3	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2017"	"2017"	32	272432	11.7	8.0	16.6	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2018"	"2018"	37	264594	14.0	9.8	19.3	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2019"	"2019"	34	275535	12.3	8.5	17.2	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2020 "	"2020"	54	278298	19.4	14.6	25.3	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"1999"	"1999"	46	273522	16.8	12.3	22.4	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2000"	"2000"	35	281414	12.4	8.7	17.3	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2001"	"2001"	40	287623	13.9	9.9	18.9	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2002"	"2002"	40	293625	13.6	9.7	18.6	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2003"	"2003"	49	311013	15.8	11.7	20.8	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2004"	"2004"	43	300020	14.3	10.4	19.3	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2005"	"2005"	49	298598	16.4	12.1	21.7	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2006"	"2006"	55	301198	18.3	13.8	23.8	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2007"	"2007"	39	306423	12.7	9.1	17.4	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2008"	"2008"	53	308781	17.2	12.9	22.5	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2009"	"2009"	42	289810	14.5	10.4	19.6	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2010"	"2010"	46	277784	16.6	12.1	22.1	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2011"	"2011"	36	274447	13.1	9.2	18.2	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2012"	"2012"	37	272054	13.6	9.6	18.7	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2013"	"2013"	49	292696	16.7	12.4	22.1	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2014"	"2014"	39	295537	13.2	9.4	18.0	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2015"	"2015"	48	282181	17.0	12.5	22.6	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2016"	"2016"	47	272156	17.3	12.7	23.0	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2017"	"2017"	40	264229	15.1	10.8	20.6	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2018"	"2018"	49	271766	18.0	13.3	23.8	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2019"	"2019"	37	264057	14.0	9.9	19.3	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2020 "	"2020"	48	275275	17.4	12.9	23.1	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"1999"	"1999"	44	267457	16.5	12.0	22.1	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2000"	"2000"	47	272147	17.3	12.7	23.0	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2001"	"2001"	49	284631	17.2	12.7	22.8	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2002"	"2002"	56	286288	19.6	14.8	25.4	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2003"	"2003"	57	291639	19.5	14.8	25.3	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2004"	"2004"	55	308545	17.8	13.4	23.2	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2005"	"2005"	60	297052	20.2	15.4	26.0	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2006"	"2006"	58	295175	19.6	14.9	25.4	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2007"	"2007"	55	297185	18.5	13.9	24.1	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2008"	"2008"	53	301835	17.6	13.2	23.0	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2009"	"2009"	51	303595	16.8	12.5	22.1	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2010"	"2010"	34	288574	11.8	8.2	16.5	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2011"	"2011"	47	275214	17.1	12.5	22.7	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2012"	"2012"	45	274190	16.4	12.0	22.0	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2013"	"2013"	44	271774	16.2	11.8	21.7	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2014"	"2014"	46	293123	15.7	11.5	20.9	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2015"	"2015"	41	295655	13.9	10.0	18.8	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2016"	"2016"	44	281563	15.6	11.4	21.0	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2017"	"2017"	39	272726	14.3	10.2	19.5	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2018"	"2018"	46	263408	17.5	12.8	23.3	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2019"	"2019"	49	271353	18.1	13.4	23.9	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2020 "	"2020"	61	263752	23.1	17.7	29.7	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"1999"	"1999"	47	261358	18.0	13.2	23.9	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2000"	"2000"	48	271859	17.7	13.0	23.4	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2001"	"2001"	40	271899	14.7	10.5	20.0	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2002"	"2002"	60	283514	21.2	16.1	27.2	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2003"	"2003"	48	284928	16.8	12.4	22.3	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2004"	"2004"	73	290127	25.2	19.7	31.6	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2005"	"2005"	51	306816	16.6	12.4	21.9	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2006"	"2006"	52	295192	17.6	13.2	23.1	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2007"	"2007"	60	293146	20.5	15.6	26.3	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2008"	"2008"	56	294945	19.0	14.3	24.7	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2009"	"2009"	61	299366	20.4	15.6	26.2	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2010"	"2010"	50	304379	16.4	12.2	21.7	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2011"	"2011"	50	285400	17.5	13.0	23.1	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2012"	"2012"	51	274956	18.5	13.8	24.4	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2013"	"2013"	46	273833	16.8	12.3	22.4	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2014"	"2014"	45	272016	16.5	12.1	22.1	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2015"	"2015"	36	293152	12.3	8.6	17.0	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2016"	"2016"	61	294837	20.7	15.8	26.6	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2017"	"2017"	43	281985	15.2	11.0	20.5	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2018"	"2018"	50	271686	18.4	13.7	24.3	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2019"	"2019"	47	263062	17.9	13.1	23.8	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2020 "	"2020"	85	271025	31.4	25.1	38.8	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"1999"	"1999"	39	239839	16.3	11.6	22.2	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2000"	"2000"	53	249568	21.2	15.9	27.8	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2001"	"2001"	47	270643	17.4	12.8	23.1	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2002"	"2002"	50	271411	18.4	13.7	24.3	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2003"	"2003"	61	283164	21.5	16.5	27.7	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2004"	"2004"	70	284787	24.6	19.2	31.1	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2005"	"2005"	55	290361	18.9	14.3	24.7	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2006"	"2006"	59	307358	19.2	14.6	24.8	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2007"	"2007"	41	295900	13.9	9.9	18.8	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2008"	"2008"	62	294083	21.1	16.2	27.0	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2009"	"2009"	59	296132	19.9	15.2	25.7	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2010"	"2010"	62	297866	20.8	16.0	26.7	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2011"	"2011"	58	299882	19.3	14.7	25.0	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2012"	"2012"	51	285092	17.9	13.3	23.5	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2013"	"2013"	53	274449	19.3	14.5	25.3	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2014"	"2014"	56	273902	20.4	15.4	26.5	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2015"	"2015"	80	271935	29.4	23.3	36.6	3.3
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2016"	"2016"	55	292192	18.8	14.2	24.5	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2017"	"2017"	64	295130	21.7	16.7	27.7	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2018"	"2018"	64	280666	22.8	17.6	29.1	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2019"	"2019"	45	271155	16.6	12.1	22.2	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2020 "	"2020"	52	262660	19.8	14.8	26.0	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"1999"	"1999"	58	238662	24.3	18.5	31.4	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2000"	"2000"	53	241542	21.9	16.4	28.7	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2001"	"2001"	49	255540	19.2	14.2	25.4	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2002"	"2002"	67	270483	24.8	19.2	31.5	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2003"	"2003"	73	271513	26.9	21.1	33.8	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2004"	"2004"	78	283535	27.5	21.7	34.3	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2005"	"2005"	71	285552	24.9	19.4	31.4	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2006"	"2006"	68	291526	23.3	18.1	29.6	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2007"	"2007"	75	308915	24.3	19.1	30.4	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2008"	"2008"	90	297740	30.2	24.3	37.2	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2009"	"2009"	78	296232	26.3	20.8	32.9	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2010"	"2010"	73	297408	24.5	19.2	30.9	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2011"	"2011"	62	299113	20.7	15.9	26.6	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2012"	"2012"	57	299408	19.0	14.4	24.7	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2013"	"2013"	68	284325	23.9	18.6	30.3	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2014"	"2014"	57	274362	20.8	15.7	26.9	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2015"	"2015"	68	273529	24.9	19.3	31.5	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2016"	"2016"	61	271094	22.5	17.2	28.9	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2017"	"2017"	48	292396	16.4	12.1	21.8	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2018"	"2018"	69	293713	23.5	18.3	29.7	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2019"	"2019"	49	280075	17.5	12.9	23.1	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2020 "	"2020"	69	270709	25.5	19.8	32.3	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"1999"	"1999"	52	224588	23.2	17.3	30.4	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2000"	"2000"	52	232842	22.3	16.7	29.3	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2001"	"2001"	54	241298	22.4	16.8	29.2	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2002"	"2002"	60	254805	23.5	18.0	30.3	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2003"	"2003"	82	269637	30.4	24.2	37.7	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2004"	"2004"	75	270683	27.7	21.8	34.7	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2005"	"2005"	84	282561	29.7	23.7	36.8	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2006"	"2006"	66	284543	23.2	17.9	29.5	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2007"	"2007"	70	290520	24.1	18.8	30.4	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2008"	"2008"	74	307806	24.0	18.9	30.2	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2009"	"2009"	77	296569	26.0	20.5	32.5	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2010"	"2010"	74	294815	25.1	19.7	31.5	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2011"	"2011"	79	296214	26.7	21.1	33.2	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2012"	"2012"	82	298442	27.5	21.9	34.1	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2013"	"2013"	61	298389	20.4	15.6	26.3	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2014"	"2014"	57	284038	20.1	15.2	26.0	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2015"	"2015"	72	273907	26.3	20.6	33.1	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2016"	"2016"	66	272767	24.2	18.7	30.8	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2017"	"2017"	67	271224	24.7	19.1	31.4	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2018"	"2018"	62	291076	21.3	16.3	27.3	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2019"	"2019"	68	292880	23.2	18.0	29.4	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2020 "	"2020"	79	279356	28.3	22.4	35.2	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"1999"	"1999"	53	228277	23.2	17.4	30.4	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2000"	"2000"	63	230105	27.4	21.0	35.0	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2001"	"2001"	66	233050	28.3	21.9	36.0	3.5
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2002"	"2002"	66	240863	27.4	21.2	34.9	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2003"	"2003"	82	254506	32.2	25.6	40.0	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2004"	"2004"	84	269512	31.2	24.9	38.6	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2005"	"2005"	81	270781	29.9	23.8	37.2	3.3
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2006"	"2006"	77	282836	27.2	21.5	34.0	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2007"	"2007"	63	285049	22.1	17.0	28.3	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"49 years"	"49"	"2008"	"2008"	102	291202	35.0	28.2	41.8	3.5
