"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2008"	"2008"	14304	15693928	91.1
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2009"	"2009"	13617	15681414	86.8
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2010"	"2010"	13428	15605703	86.0
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2011"	"2011"	12949	15315897	84.5
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2012"	"2012"	12444	15001456	83.0
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2013"	"2013"	11999	14654328	81.9
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2014"	"2014"	11296	14359357	78.7
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2015"	"2015"	10932	14099613	77.5
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2016"	"2016"	10601	13826449	76.7
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2017"	"2017"	9962	13485855	73.9
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2018"	"2018"	9616	13079246	73.5
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2019"	"2019"	9053	12679273	71.4
	"White"	"2106-3"	"Male"	"M"	"45-54 years"	"45-54"	"2020 "	"2020"	9473	12376943	76.5
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"1999"	"1999"	27848	9153776	304.2
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2000"	"2000"	27371	9311676	293.9
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2001"	"2001"	26682	9595171	278.1
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2002"	"2002"	27119	10223846	265.3
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2003"	"2003"	27336	10698998	255.5
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2004"	"2004"	26576	11150088	238.3
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2005"	"2005"	26822	11601673	231.2
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2006"	"2006"	26826	12028705	223.0
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2007"	"2007"	26764	12417301	215.5
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2008"	"2008"	26898	12714018	211.6
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2009"	"2009"	26533	13097307	202.6
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2010"	"2010"	26944	13434297	200.6
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2011"	"2011"	27120	13907587	195.0
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2012"	"2012"	27108	13953898	194.3
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2013"	"2013"	27144	14108450	192.4
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2014"	"2014"	27451	14251676	192.6
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2015"	"2015"	27268	14417315	189.1
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2016"	"2016"	27670	14541571	190.3
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2017"	"2017"	27818	14590788	190.7
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2018"	"2018"	27851	14575176	191.1
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2019"	"2019"	26662	14521436	183.6
	"White"	"2106-3"	"Male"	"M"	"55-64 years"	"55-64"	"2020 "	"2020"	28625	14378985	199.1
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"1999"	"1999"	53374	6918262	771.5
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2000"	"2000"	49952	6894226	724.5
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2001"	"2001"	46314	6874127	673.7
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2002"	"2002"	44630	6858224	650.8
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2003"	"2003"	41641	6885928	604.7
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2004"	"2004"	38370	6935888	553.2
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2005"	"2005"	36759	6999954	525.1
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2006"	"2006"	35121	7105898	494.3
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2007"	"2007"	33559	7287583	460.5
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2008"	"2008"	34030	7603312	447.6
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2009"	"2009"	33613	7873632	426.9
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2010"	"2010"	33073	8045131	411.1
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2011"	"2011"	33007	8306752	397.4
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2012"	"2012"	34337	8890920	386.2
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2013"	"2013"	35454	9331674	379.9
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2014"	"2014"	36399	9714807	374.7
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2015"	"2015"	37408	10084953	370.9
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2016"	"2016"	38940	10433627	373.2
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2017"	"2017"	40127	10748445	373.3
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2018"	"2018"	40614	10970346	370.2
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2019"	"2019"	40693	11260390	361.4
	"White"	"2106-3"	"Male"	"M"	"65-74 years"	"65-74"	"2020 "	"2020"	43319	11568923	374.4
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"1999"	"1999"	79149	4183527	1891.9
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2000"	"2000"	76095	4225401	1800.9
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2001"	"2001"	74087	4312194	1718.1
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2002"	"2002"	72325	4379675	1651.4
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2003"	"2003"	69535	4432935	1568.6
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2004"	"2004"	65042	4473629	1453.9
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2005"	"2005"	62441	4512363	1383.8
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2006"	"2006"	58850	4528249	1299.6
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2007"	"2007"	55005	4533641	1213.3
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2008"	"2008"	53419	4533860	1178.2
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2009"	"2009"	50174	4518982	1110.3
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2010"	"2010"	48388	4535661	1066.8
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2011"	"2011"	47327	4576873	1034.0
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2012"	"2012"	45284	4612693	981.7
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2013"	"2013"	45271	4676530	968.0
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2014"	"2014"	44344	4753148	932.9
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2015"	"2015"	43923	4827365	909.9
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2016"	"2016"	43399	4931116	880.1
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2017"	"2017"	44465	5095710	872.6
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2018"	"2018"	45147	5358726	842.5
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2019"	"2019"	45670	5547449	823.3
	"White"	"2106-3"	"Male"	"M"	"75-84 years"	"75-84"	"2020 "	"2020"	47550	5704928	833.5
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"1999"	"1999"	52974	1034839	5119.1
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2000"	"2000"	52725	1061643	4966.4
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2001"	"2001"	52066	1094483	4757.1
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2002"	"2002"	53304	1122659	4748.0
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2003"	"2003"	52996	1164671	4550.3
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2004"	"2004"	50535	1198940	4215.0
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2005"	"2005"	52413	1251702	4187.3
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2006"	"2006"	50600	1315193	3847.3
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2007"	"2007"	50081	1376012	3639.6
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2008"	"2008"	51609	1430364	3608.1
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2009"	"2009"	50540	1486527	3399.9
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2010"	"2010"	50558	1528404	3307.9
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2011"	"2011"	50948	1610254	3164.0
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2012"	"2012"	50805	1656437	3067.1
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2013"	"2013"	51179	1710806	2991.5
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2014"	"2014"	50346	1751652	2874.2
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2015"	"2015"	51118	1791088	2854.0
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2016"	"2016"	50090	1820369	2751.6
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2017"	"2017"	50692	1849670	2740.6
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2018"	"2018"	50301	1873994	2684.2
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2019"	"2019"	49611	1907106	2601.4
	"White"	"2106-3"	"Male"	"M"	"85+ years"	"85+"	"2020 "	"2020"	49793	1921392	2591.5
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"1999"	"1999"	11	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2000"	"2000"	18	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2001"	"2001"	14	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2002"	"2002"	14	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2006"	"2006"	14	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2008"	"2008"	11	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2009"	"2009"	10	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2012"	"2012"	10	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2014"	"2014"	11	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2016"	"2016"	11	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2017"	"2017"	11	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2018"	"2018"	12	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2019"	"2019"	13	Not Applicable	Not Applicable
	"White"	"2106-3"	"Male"	"M"	"Not Stated"	"NS"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Title: export_deaths_race_gender_age_year_heart_disease"
"Gender: Female; Male"
"Hispanic Origin: Not Hispanic or Latino"
"ICD-10 Codes: I20-I25 (Ischaemic heart diseases); I46.0 (Cardiac arrest with successful resuscitation); I46.1 (Sudden cardiac"
"death, so described); I46.9 (Cardiac arrest, unspecified)"
"Race: Black or African American; White"
"Group By: Race; Gender; Ten-Year Age Groups; Year"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: May 23, 2023 12:07:42 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on May 23, 2023 12:07:42 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"7. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"8. Deaths of persons with Hispanic origin ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among"
"Hispanic Origin groups, so are not included in the Hispanic Origin specific counts and rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"9. Information included on the death certificate about the race and Hispanic ethnicity of the decedent is reported by the"
"funeral director as provided by an informant, often the surviving next of kin, or, in the absence of an informant, on the basis"
"of observation. Race and ethnicity information from the census is by self-report. To the extent that race and Hispanic origin"
"are inconsistent between these two data sources, death rates will be biased. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Racial Differences."
"10. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"11. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
"12. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#ICD-10 Changes."
