"Notes"	"Race"	"Race Code"	"Gender"	"Gender Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2015"	"2015"	27	264517	10.2	6.7	14.9	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2016"	"2016"	39	275361	14.2	10.1	19.4	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2017"	"2017"	34	279465	12.2	8.4	17.0	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2018"	"2018"	40	289143	13.8	9.9	18.8	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2019"	"2019"	53	308430	17.2	12.9	22.5	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"39 years"	"39"	"2020 "	"2020"	48	297944	16.1	11.9	21.4	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"1999"	"1999"	52	308263	16.9	12.6	22.1	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2000"	"2000"	53	310517	17.1	12.8	22.3	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2001"	"2001"	58	299265	19.4	14.7	25.1	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2002"	"2002"	59	297329	19.8	15.1	25.6	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2003"	"2003"	60	299272	20.0	15.3	25.8	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2004"	"2004"	48	303968	15.8	11.6	20.9	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2005"	"2005"	41	305675	13.4	9.6	18.2	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2006"	"2006"	42	286481	14.7	10.6	19.8	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2007"	"2007"	41	273215	15.0	10.8	20.4	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2008"	"2008"	47	273228	17.2	12.6	22.9	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2009"	"2009"	42	271311	15.5	11.2	20.9	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2010"	"2010"	37	292135	12.7	8.9	17.5	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2011"	"2011"	34	295186	11.5	8.0	16.1	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2012"	"2012"	27	281228	9.6	6.3	14.0	1.8
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2013"	"2013"	41	271597	15.1	10.8	20.5	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2014"	"2014"	30	263518	11.4	7.7	16.3	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2015"	"2015"	31	272133	11.4	7.7	16.2	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2016"	"2016"	38	263982	14.4	10.2	19.8	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2017"	"2017"	42	276842	15.2	10.9	20.5	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2018"	"2018"	29	278968	10.4	7.0	14.9	1.9
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2019"	"2019"	48	288700	16.6	12.3	22.0	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"40 years"	"40"	"2020 "	"2020"	46	308388	14.9	10.9	19.9	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"1999"	"1999"	62	283803	21.8	16.7	28.0	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2000"	"2000"	70	288779	24.2	18.9	30.6	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2001"	"2001"	76	310660	24.5	19.3	30.6	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2002"	"2002"	69	299497	23.0	17.9	29.2	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2003"	"2003"	63	297777	21.2	16.3	27.1	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2004"	"2004"	66	300101	22.0	17.0	28.0	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2005"	"2005"	62	304996	20.3	15.6	26.1	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2006"	"2006"	54	307083	17.6	13.2	22.9	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2007"	"2007"	33	288003	11.5	7.9	16.1	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2008"	"2008"	58	274863	21.1	16.0	27.3	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2009"	"2009"	45	275073	16.4	11.9	21.9	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2010"	"2010"	42	270986	15.5	11.2	21.0	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2011"	"2011"	41	293065	14.0	10.0	19.0	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2012"	"2012"	40	295373	13.5	9.7	18.4	2.1
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2013"	"2013"	42	281329	14.9	10.8	20.2	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2014"	"2014"	39	272399	14.3	10.2	19.6	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2015"	"2015"	38	264005	14.4	10.2	19.8	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2016"	"2016"	35	271423	12.9	9.0	17.9	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2017"	"2017"	45	265238	17.0	12.4	22.7	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2018"	"2018"	32	276157	11.6	7.9	16.4	2.0
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2019"	"2019"	53	278464	19.0	14.3	24.9	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"41 years"	"41"	"2020 "	"2020"	64	288655	22.2	17.1	28.3	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"1999"	"1999"	80	287651	27.8	22.1	34.6	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2000"	"2000"	86	289161	29.7	23.8	36.7	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2001"	"2001"	75	293317	25.6	20.1	32.1	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2002"	"2002"	74	310429	23.8	18.7	29.9	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2003"	"2003"	75	299168	25.1	19.7	31.4	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2004"	"2004"	74	297527	24.9	19.5	31.2	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2005"	"2005"	71	299808	23.7	18.5	29.9	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2006"	"2006"	80	304689	26.3	20.8	32.7	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2007"	"2007"	53	306825	17.3	12.9	22.6	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2008"	"2008"	57	287738	19.8	15.0	25.7	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2009"	"2009"	63	274544	22.9	17.6	29.4	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2010"	"2010"	55	275034	20.0	15.1	26.0	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2011"	"2011"	39	272239	14.3	10.2	19.6	2.3
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2012"	"2012"	31	293021	10.6	7.2	15.0	1.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2013"	"2013"	56	295056	19.0	14.3	24.6	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2014"	"2014"	48	281955	17.0	12.6	22.6	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2015"	"2015"	51	272665	18.7	13.9	24.6	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2016"	"2016"	39	263414	14.8	10.5	20.2	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2017"	"2017"	61	272432	22.4	17.1	28.8	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2018"	"2018"	39	264594	14.7	10.5	20.1	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2019"	"2019"	49	275535	17.8	13.2	23.5	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"42 years"	"42"	"2020 "	"2020"	58	278298	20.8	15.8	26.9	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"1999"	"1999"	87	273522	31.8	25.5	39.2	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2000"	"2000"	94	281414	33.4	27.0	40.9	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2001"	"2001"	81	287623	28.2	22.4	35.0	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2002"	"2002"	72	293625	24.5	19.2	30.9	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2003"	"2003"	92	311013	29.6	23.8	36.3	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2004"	"2004"	107	300020	35.7	28.9	42.4	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2005"	"2005"	88	298598	29.5	23.6	36.3	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2006"	"2006"	74	301198	24.6	19.3	30.8	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2007"	"2007"	61	306423	19.9	15.2	25.6	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2008"	"2008"	65	308781	21.1	16.2	26.8	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2009"	"2009"	41	289810	14.1	10.2	19.2	2.2
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2010"	"2010"	62	277784	22.3	17.1	28.6	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2011"	"2011"	50	274447	18.2	13.5	24.0	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2012"	"2012"	48	272054	17.6	13.0	23.4	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2013"	"2013"	49	292696	16.7	12.4	22.1	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2014"	"2014"	64	295537	21.7	16.7	27.7	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2015"	"2015"	56	282181	19.8	15.0	25.8	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2016"	"2016"	56	272156	20.6	15.5	26.7	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2017"	"2017"	55	264229	20.8	15.7	27.1	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2018"	"2018"	55	271766	20.2	15.2	26.3	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2019"	"2019"	40	264057	15.1	10.8	20.6	2.4
	"Black or African American"	"2054-5"	"Female"	"F"	"43 years"	"43"	"2020 "	"2020"	67	275275	24.3	18.9	30.9	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"1999"	"1999"	111	267457	41.5	33.8	49.2	3.9
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2000"	"2000"	93	272147	34.2	27.6	41.9	3.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2001"	"2001"	102	284631	35.8	28.9	42.8	3.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2002"	"2002"	113	286288	39.5	32.2	46.7	3.7
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2003"	"2003"	75	291639	25.7	20.2	32.2	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2004"	"2004"	99	308545	32.1	26.1	39.1	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2005"	"2005"	88	297052	29.6	23.8	36.5	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2006"	"2006"	79	295175	26.8	21.2	33.4	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2007"	"2007"	81	297185	27.3	21.6	33.9	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2008"	"2008"	79	301835	26.2	20.7	32.6	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2009"	"2009"	77	303595	25.4	20.0	31.7	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2010"	"2010"	69	288574	23.9	18.6	30.3	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2011"	"2011"	55	275214	20.0	15.1	26.0	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2012"	"2012"	59	274190	21.5	16.4	27.8	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2013"	"2013"	68	271774	25.0	19.4	31.7	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2014"	"2014"	55	293123	18.8	14.1	24.4	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2015"	"2015"	57	295655	19.3	14.6	25.0	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2016"	"2016"	58	281563	20.6	15.6	26.6	2.7
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2017"	"2017"	52	272726	19.1	14.2	25.0	2.6
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2018"	"2018"	55	263408	20.9	15.7	27.2	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2019"	"2019"	64	271353	23.6	18.2	30.1	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"44 years"	"44"	"2020 "	"2020"	81	263752	30.7	24.4	38.2	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"1999"	"1999"	103	261358	39.4	31.8	47.0	3.9
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2000"	"2000"	134	271859	49.3	40.9	57.6	4.3
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2001"	"2001"	113	271899	41.6	33.9	49.2	3.9
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2002"	"2002"	121	283514	42.7	35.1	50.3	3.9
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2003"	"2003"	108	284928	37.9	30.8	45.1	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2004"	"2004"	107	290127	36.9	29.9	43.9	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2005"	"2005"	77	306816	25.1	19.8	31.4	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2006"	"2006"	108	295192	36.6	29.7	43.5	3.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2007"	"2007"	103	293146	35.1	28.4	41.9	3.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2008"	"2008"	91	294945	30.9	24.8	37.9	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2009"	"2009"	100	299366	33.4	26.9	40.0	3.3
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2010"	"2010"	84	304379	27.6	22.0	34.2	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2011"	"2011"	67	285400	23.5	18.2	29.8	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2012"	"2012"	71	274956	25.8	20.2	32.6	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2013"	"2013"	71	273833	25.9	20.3	32.7	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2014"	"2014"	64	272016	23.5	18.1	30.0	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2015"	"2015"	54	293152	18.4	13.8	24.0	2.5
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2016"	"2016"	73	294837	24.8	19.4	31.1	2.9
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2017"	"2017"	80	281985	28.4	22.5	35.3	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2018"	"2018"	94	271686	34.6	28.0	42.3	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2019"	"2019"	77	263062	29.3	23.1	36.6	3.3
	"Black or African American"	"2054-5"	"Female"	"F"	"45 years"	"45"	"2020 "	"2020"	91	271025	33.6	27.0	41.2	3.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"1999"	"1999"	114	239839	47.5	38.8	56.3	4.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2000"	"2000"	112	249568	44.9	36.6	53.2	4.2
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2001"	"2001"	129	270643	47.7	39.4	55.9	4.2
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2002"	"2002"	131	271411	48.3	40.0	56.5	4.2
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2003"	"2003"	112	283164	39.6	32.2	46.9	3.7
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2004"	"2004"	107	284787	37.6	30.5	44.7	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2005"	"2005"	106	290361	36.5	29.6	43.5	3.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2006"	"2006"	125	307358	40.7	33.5	47.8	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2007"	"2007"	105	295900	35.5	28.7	42.3	3.5
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2008"	"2008"	115	294083	39.1	32.0	46.3	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2009"	"2009"	98	296132	33.1	26.9	40.3	3.3
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2010"	"2010"	86	297866	28.9	23.1	35.7	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2011"	"2011"	103	299882	34.3	27.7	41.0	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2012"	"2012"	83	285092	29.1	23.2	36.1	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2013"	"2013"	70	274449	25.5	19.9	32.2	3.0
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2014"	"2014"	75	273902	27.4	21.5	34.3	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2015"	"2015"	73	271935	26.8	21.0	33.8	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2016"	"2016"	86	292192	29.4	23.5	36.3	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2017"	"2017"	70	295130	23.7	18.5	30.0	2.8
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2018"	"2018"	77	280666	27.4	21.7	34.3	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2019"	"2019"	76	271155	28.0	22.1	35.1	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"46 years"	"46"	"2020 "	"2020"	100	262660	38.1	30.6	45.5	3.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"1999"	"1999"	133	238662	55.7	46.3	65.2	4.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2000"	"2000"	120	241542	49.7	40.8	58.6	4.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2001"	"2001"	136	255540	53.2	44.3	62.2	4.6
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2002"	"2002"	134	270483	49.5	41.2	57.9	4.3
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2003"	"2003"	136	271513	50.1	41.7	58.5	4.3
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2004"	"2004"	110	283535	38.8	31.5	46.0	3.7
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2005"	"2005"	138	285552	48.3	40.3	56.4	4.1
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2006"	"2006"	121	291526	41.5	34.1	48.9	3.8
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2007"	"2007"	113	308915	36.6	29.8	43.3	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2008"	"2008"	113	297740	38.0	31.0	45.0	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2009"	"2009"	131	296232	44.2	36.6	51.8	3.9
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2010"	"2010"	113	297408	38.0	31.0	45.0	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2011"	"2011"	87	299113	29.1	23.3	35.9	3.1
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2012"	"2012"	91	299408	30.4	24.5	37.3	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2013"	"2013"	89	284325	31.3	25.1	38.5	3.3
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2014"	"2014"	90	274362	32.8	26.4	40.3	3.5
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2015"	"2015"	96	273529	35.1	28.4	42.9	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2016"	"2016"	81	271094	29.9	23.7	37.1	3.3
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2017"	"2017"	92	292396	31.5	25.4	38.6	3.3
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2018"	"2018"	90	293713	30.6	24.6	37.7	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2019"	"2019"	82	280075	29.3	23.3	36.3	3.2
	"Black or African American"	"2054-5"	"Female"	"F"	"47 years"	"47"	"2020 "	"2020"	93	270709	34.4	27.7	42.1	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"1999"	"1999"	128	224588	57.0	47.1	66.9	5.0
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2000"	"2000"	129	232842	55.4	45.8	65.0	4.9
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2001"	"2001"	120	241298	49.7	40.8	58.6	4.5
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2002"	"2002"	148	254805	58.1	48.7	67.4	4.8
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2003"	"2003"	143	269637	53.0	44.3	61.7	4.4
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2004"	"2004"	158	270683	58.4	49.3	67.5	4.6
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2005"	"2005"	140	282561	49.5	41.3	57.8	4.2
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2006"	"2006"	149	284543	52.4	44.0	60.8	4.3
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2007"	"2007"	140	290520	48.2	40.2	56.2	4.1
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2008"	"2008"	126	307806	40.9	33.8	48.1	3.6
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2009"	"2009"	124	296569	41.8	34.5	49.2	3.8
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2010"	"2010"	122	294815	41.4	34.0	48.7	3.7
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2011"	"2011"	96	296214	32.4	26.3	39.6	3.3
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2012"	"2012"	130	298442	43.6	36.1	51.0	3.8
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2013"	"2013"	103	298389	34.5	27.9	41.2	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2014"	"2014"	96	284038	33.8	27.4	41.3	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2015"	"2015"	89	273907	32.5	26.1	40.0	3.4
	"Black or African American"	"2054-5"	"Female"	"F"	"48 years"	"48"	"2016"	"2016"	96	272767	35.2	28.5	43.0	3.6
