Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I248	Black or African American	Female	F	40-44 years	40-44	2007	2007	1	1471651	0.0679508932484672
I461	Black or African American	Female	F	40-44 years	40-44	2007	2007	7	1471651	0.47565625273927
I249	Black or African American	Female	F	40-44 years	40-44	2007	2007	2	1471651	0.135901786496934
I469	Black or African American	Female	F	40-44 years	40-44	2007	2007	20	1471651	1.35901786496934
I250	Black or African American	Female	F	40-44 years	40-44	2007	2007	50	1471651	3.39754466242336
I251	Black or African American	Female	F	40-44 years	40-44	2007	2007	72	1471651	4.89246431388964
I255	Black or African American	Female	F	40-44 years	40-44	2007	2007	5	1471651	0.339754466242336
I258	Black or African American	Female	F	40-44 years	40-44	2007	2007	1	1471651	0.0679508932484672
I251	Black or African American	Female	F	40-44 years	40-44	2008	2008	88	1446445	6.08388151640747
I255	Black or African American	Female	F	40-44 years	40-44	2008	2008	5	1446445	0.345675086159515
I201	Black or African American	Female	F	40-44 years	40-44	2008	2008	1	1446445	0.069135017231903
I258	Black or African American	Female	F	40-44 years	40-44	2008	2008	3	1446445	0.207405051695709
I219	Black or African American	Female	F	40-44 years	40-44	2008	2008	104	1446445	7.19004179211792
I259	Black or African American	Female	F	40-44 years	40-44	2008	2008	10	1446445	0.69135017231903
I248	Black or African American	Female	F	40-44 years	40-44	2008	2008	5	1446445	0.345675086159515
I461	Black or African American	Female	F	40-44 years	40-44	2008	2008	8	1446445	0.553080137855224
I249	Black or African American	Female	F	40-44 years	40-44	2008	2008	1	1446445	0.069135017231903
I469	Black or African American	Female	F	40-44 years	40-44	2008	2008	25	1446445	1.72837543079758
I250	Black or African American	Female	F	40-44 years	40-44	2008	2008	56	1446445	3.87156096498657
I255	Black or African American	Female	F	40-44 years	40-44	2009	2009	7	1414333	0.494932947191362
I219	Black or African American	Female	F	40-44 years	40-44	2009	2009	101	1414333	7.14117538090393
I258	Black or African American	Female	F	40-44 years	40-44	2009	2009	1	1414333	0.0707047067416231
I248	Black or African American	Female	F	40-44 years	40-44	2009	2009	3	1414333	0.212114120224869
I259	Black or African American	Female	F	40-44 years	40-44	2009	2009	4	1414333	0.282818826966492
I249	Black or African American	Female	F	40-44 years	40-44	2009	2009	2	1414333	0.141409413483246
I461	Black or African American	Female	F	40-44 years	40-44	2009	2009	4	1414333	0.282818826966492
I250	Black or African American	Female	F	40-44 years	40-44	2009	2009	56	1414333	3.95946357753089
I469	Black or African American	Female	F	40-44 years	40-44	2009	2009	22	1414333	1.55550354831571
I251	Black or African American	Female	F	40-44 years	40-44	2009	2009	70	1414333	4.94932947191362
I251	Black or African American	Female	F	40-44 years	40-44	2010	2010	70	1404513	4.98393393297178
I255	Black or African American	Female	F	40-44 years	40-44	2010	2010	3	1404513	0.213597168555934
I258	Black or African American	Female	F	40-44 years	40-44	2010	2010	1	1404513	0.0711990561853112
I219	Black or African American	Female	F	40-44 years	40-44	2010	2010	100	1404513	7.11990561853112
I259	Black or African American	Female	F	40-44 years	40-44	2010	2010	8	1404513	0.56959244948249
I248	Black or African American	Female	F	40-44 years	40-44	2010	2010	4	1404513	0.284796224741245
I461	Black or African American	Female	F	40-44 years	40-44	2010	2010	4	1404513	0.284796224741245
I249	Black or African American	Female	F	40-44 years	40-44	2010	2010	2	1404513	0.142398112370622
I469	Black or African American	Female	F	40-44 years	40-44	2010	2010	26	1404513	1.85117546081809
I250	Black or African American	Female	F	40-44 years	40-44	2010	2010	47	1404513	3.34635564070963
I200	Black or African American	Female	F	40-44 years	40-44	2011	2011	1	1410151	0.0709143914375127
I219	Black or African American	Female	F	40-44 years	40-44	2011	2011	79	1410151	5.60223692356351
I250	Black or African American	Female	F	40-44 years	40-44	2011	2011	47	1410151	3.3329763975631
I259	Black or African American	Female	F	40-44 years	40-44	2011	2011	6	1410151	0.425486348625076
I249	Black or African American	Female	F	40-44 years	40-44	2011	2011	1	1410151	0.0709143914375127
I253	Black or African American	Female	F	40-44 years	40-44	2011	2011	1	1410151	0.0709143914375127
I469	Black or African American	Female	F	40-44 years	40-44	2011	2011	23	1410151	1.63103100306279
I251	Black or African American	Female	F	40-44 years	40-44	2011	2011	55	1410151	3.9002915290632
I258	Black or African American	Female	F	40-44 years	40-44	2011	2011	3	1410151	0.212743174312538
I255	Black or African American	Female	F	40-44 years	40-44	2011	2011	3	1410151	0.212743174312538
I253	Black or African American	Female	F	40-44 years	40-44	2012	2012	1	1415866	0.0706281526641645
I255	Black or African American	Female	F	40-44 years	40-44	2012	2012	1	1415866	0.0706281526641645
I251	Black or African American	Female	F	40-44 years	40-44	2012	2012	52	1415866	3.67266393853656
I219	Black or African American	Female	F	40-44 years	40-44	2012	2012	71	1415866	5.01459883915568
I259	Black or African American	Female	F	40-44 years	40-44	2012	2012	8	1415866	0.565025221313316
I248	Black or African American	Female	F	40-44 years	40-44	2012	2012	3	1415866	0.211884457992494
I461	Black or African American	Female	F	40-44 years	40-44	2012	2012	2	1415866	0.141256305328329
I249	Black or African American	Female	F	40-44 years	40-44	2012	2012	4	1415866	0.282512610656658
I469	Black or African American	Female	F	40-44 years	40-44	2012	2012	24	1415866	1.69507566393995
I250	Black or African American	Female	F	40-44 years	40-44	2012	2012	39	1415866	2.75449795390242
I251	Black or African American	Female	F	40-44 years	40-44	2013	2013	54	1412452	3.82313876860948
I255	Black or African American	Female	F	40-44 years	40-44	2013	2013	5	1412452	0.353994330426804
I258	Black or African American	Female	F	40-44 years	40-44	2013	2013	3	1412452	0.212396598256082
I219	Black or African American	Female	F	40-44 years	40-44	2013	2013	97	1412452	6.86749001028
I259	Black or African American	Female	F	40-44 years	40-44	2013	2013	7	1412452	0.495592062597525
I248	Black or African American	Female	F	40-44 years	40-44	2013	2013	1	1412452	0.0707988660853608
I461	Black or African American	Female	F	40-44 years	40-44	2013	2013	2	1412452	0.141597732170722
I249	Black or African American	Female	F	40-44 years	40-44	2013	2013	6	1412452	0.424793196512165
I469	Black or African American	Female	F	40-44 years	40-44	2013	2013	23	1412452	1.6283739199633
I250	Black or African American	Female	F	40-44 years	40-44	2013	2013	58	1412452	4.10633423295093
I201	Black or African American	Female	F	40-44 years	40-44	2014	2014	2	1406532	0.142193707644049
I219	Black or African American	Female	F	40-44 years	40-44	2014	2014	73	1406532	5.1900703290078
I461	Black or African American	Female	F	40-44 years	40-44	2014	2014	4	1406532	0.284387415288099
I248	Black or African American	Female	F	40-44 years	40-44	2014	2014	1	1406532	0.0710968538220247
I469	Black or African American	Female	F	40-44 years	40-44	2014	2014	23	1406532	1.63522763790657
I259	Black or African American	Female	F	40-44 years	40-44	2014	2014	8	1406532	0.568774830576197
I250	Black or African American	Female	F	40-44 years	40-44	2014	2014	55	1406532	3.91032696021136
I251	Black or African American	Female	F	40-44 years	40-44	2014	2014	65	1406532	4.6212954984316
I255	Black or African American	Female	F	40-44 years	40-44	2014	2014	5	1406532	0.355484269110123
I200	Black or African American	Female	F	40-44 years	40-44	2015	2015	1	1386639	0.0721168234846993
I250	Black or African American	Female	F	40-44 years	40-44	2015	2015	46	1386639	3.31737388029617
I258	Black or African American	Female	F	40-44 years	40-44	2015	2015	1	1386639	0.0721168234846993
I219	Black or African American	Female	F	40-44 years	40-44	2015	2015	80	1386639	5.76934587877595
I259	Black or African American	Female	F	40-44 years	40-44	2015	2015	12	1386639	0.865401881816392
I255	Black or African American	Female	F	40-44 years	40-44	2015	2015	3	1386639	0.216350470454098
I461	Black or African American	Female	F	40-44 years	40-44	2015	2015	2	1386639	0.144233646969399
I249	Black or African American	Female	F	40-44 years	40-44	2015	2015	4	1386639	0.288467293938797
I469	Black or African American	Female	F	40-44 years	40-44	2015	2015	32	1386639	2.30773835151038
I251	Black or African American	Female	F	40-44 years	40-44	2015	2015	52	1386639	3.75007482120437
I219	Black or African American	Female	F	40-44 years	40-44	2016	2016	81	1352538	5.98874116660678
I248	Black or African American	Female	F	40-44 years	40-44	2016	2016	5	1352538	0.369675380654739
I214	Black or African American	Female	F	40-44 years	40-44	2016	2016	1	1352538	0.0739350761309479
I249	Black or African American	Female	F	40-44 years	40-44	2016	2016	1	1352538	0.0739350761309479
I259	Black or African American	Female	F	40-44 years	40-44	2016	2016	4	1352538	0.295740304523792
I250	Black or African American	Female	F	40-44 years	40-44	2016	2016	52	1352538	3.84462395880929
I461	Black or African American	Female	F	40-44 years	40-44	2016	2016	3	1352538	0.221805228392844
I251	Black or African American	Female	F	40-44 years	40-44	2016	2016	47	1352538	3.47494857815455
I469	Black or African American	Female	F	40-44 years	40-44	2016	2016	28	1352538	2.07018213166654
I255	Black or African American	Female	F	40-44 years	40-44	2016	2016	4	1352538	0.295740304523792
I251	Black or African American	Female	F	40-44 years	40-44	2017	2017	59	1351467	4.36562638969357
I250	Black or African American	Female	F	40-44 years	40-44	2017	2017	66	1351467	4.88358206304704
I214	Black or African American	Female	F	40-44 years	40-44	2017	2017	2	1351467	0.14798733524385
I259	Black or African American	Female	F	40-44 years	40-44	2017	2017	5	1351467	0.369968338109625
I255	Black or African American	Female	F	40-44 years	40-44	2017	2017	3	1351467	0.221981002865775
I461	Black or African American	Female	F	40-44 years	40-44	2017	2017	3	1351467	0.221981002865775
I248	Black or African American	Female	F	40-44 years	40-44	2017	2017	2	1351467	0.14798733524385
I469	Black or African American	Female	F	40-44 years	40-44	2017	2017	32	1351467	2.3677973639016
I219	Black or African American	Female	F	40-44 years	40-44	2017	2017	83	1351467	6.14147441261977
I214	Black or African American	Female	F	40-44 years	40-44	2018	2018	4	1354893	0.295226265099901
I258	Black or African American	Female	F	40-44 years	40-44	2018	2018	1	1354893	0.0738065662749752
I219	Black or African American	Female	F	40-44 years	40-44	2018	2018	61	1354893	4.50220054277349
I259	Black or African American	Female	F	40-44 years	40-44	2018	2018	5	1354893	0.369032831374876
I248	Black or African American	Female	F	40-44 years	40-44	2018	2018	4	1354893	0.295226265099901
I460	Black or African American	Female	F	40-44 years	40-44	2018	2018	1	1354893	0.0738065662749752
I249	Black or African American	Female	F	40-44 years	40-44	2018	2018	1	1354893	0.0738065662749752
I461	Black or African American	Female	F	40-44 years	40-44	2018	2018	1	1354893	0.0738065662749752
I250	Black or African American	Female	F	40-44 years	40-44	2018	2018	49	1354893	3.61652174747379
I469	Black or African American	Female	F	40-44 years	40-44	2018	2018	24	1354893	1.77135759059941
I251	Black or African American	Female	F	40-44 years	40-44	2018	2018	55	1354893	4.05936114512364
I255	Black or African American	Female	F	40-44 years	40-44	2018	2018	4	1354893	0.295226265099901
I214	Black or African American	Female	F	40-44 years	40-44	2019	2019	4	1378109	0.290252802935036
I249	Black or African American	Female	F	40-44 years	40-44	2019	2019	1	1378109	0.0725632007337591
I219	Black or African American	Female	F	40-44 years	40-44	2019	2019	82	1378109	5.95018246016825
I250	Black or African American	Female	F	40-44 years	40-44	2019	2019	72	1378109	5.22455045283065
I248	Black or African American	Female	F	40-44 years	40-44	2019	2019	3	1378109	0.217689602201277
I251	Black or African American	Female	F	40-44 years	40-44	2019	2019	51	1378109	3.70072323742171
I461	Black or African American	Female	F	40-44 years	40-44	2019	2019	2	1378109	0.145126401467518
I259	Black or African American	Female	F	40-44 years	40-44	2019	2019	3	1378109	0.217689602201277
I469	Black or African American	Female	F	40-44 years	40-44	2019	2019	36	1378109	2.61227522641533
I258	Black or African American	Female	F	40-44 years	40-44	2019	2019	1	1378109	0.0725632007337591
I214	Black or African American	Female	F	40-44 years	40-44	2020	2020	9	1414368	0.636326613724292
I248	Black or African American	Female	F	40-44 years	40-44	2020	2020	5	1414368	0.353514785402385
I255	Black or African American	Female	F	40-44 years	40-44	2020	2020	4	1414368	0.282811828321908
I219	Black or African American	Female	F	40-44 years	40-44	2020	2020	104	1414368	7.3531075363696
I258	Black or African American	Female	F	40-44 years	40-44	2020	2020	1	1414368	0.0707029570804769
I250	Black or African American	Female	F	40-44 years	40-44	2020	2020	79	1414368	5.58553360935768
I259	Black or African American	Female	F	40-44 years	40-44	2020	2020	4	1414368	0.282811828321908
I249	Black or African American	Female	F	40-44 years	40-44	2020	2020	2	1414368	0.141405914160954
I461	Black or African American	Female	F	40-44 years	40-44	2020	2020	6	1414368	0.424217742482862
I212	Black or African American	Female	F	40-44 years	40-44	2020	2020	1	1414368	0.0707029570804769
I469	Black or African American	Female	F	40-44 years	40-44	2020	2020	33	1414368	2.33319758365574
I251	Black or African American	Female	F	40-44 years	40-44	2020	2020	69	1414368	4.87850403855291
I214	Black or African American	Female	F	40-44 years	40-44	2021	2021	7	1415974	0.494359359705757
I255	Black or African American	Female	F	40-44 years	40-44	2021	2021	5	1415974	0.353113828361255
I219	Black or African American	Female	F	40-44 years	40-44	2021	2021	100	1415974	7.0622765672251
I258	Black or African American	Female	F	40-44 years	40-44	2021	2021	4	1415974	0.282491062689004
I248	Black or African American	Female	F	40-44 years	40-44	2021	2021	7	1415974	0.494359359705757
I259	Black or African American	Female	F	40-44 years	40-44	2021	2021	3	1415974	0.211868297016753
I249	Black or African American	Female	F	40-44 years	40-44	2021	2021	2	1415974	0.141245531344502
I461	Black or African American	Female	F	40-44 years	40-44	2021	2021	5	1415974	0.353113828361255
I250	Black or African American	Female	F	40-44 years	40-44	2021	2021	84	1415974	5.93231231646909
I469	Black or African American	Female	F	40-44 years	40-44	2021	2021	42	1415974	2.96615615823454
I251	Black or African American	Female	F	40-44 years	40-44	2021	2021	58	1415974	4.09612040899056
	Black or African American	Female	F	40-44 years	40-44	2022	2022	316	1459107	21.6570820371638
