Cause of death Code	Race	Gender	Gender Code	Five-Year Ages	Five-Year Ages Code	Year	Year Code	Deaths	Population	Crude Rate
I13.2	Black	Female	F	30-34 years	30-34	2020	2020	1	1669692	0.0598912853388529
I11.0	Black	Female	F	30-34 years	30-34	2020	2020	8	1669692	0.479130282710823
I11.9	Black	Female	F	30-34 years	30-34	2020	2020	68	1669692	4.072607403042
I12.0	Black	Female	F	30-34 years	30-34	2020	2020	6	1669692	0.359347712033117
I12.9	Black	Female	F	30-34 years	30-34	2020	2020	1	1669692	0.0598912853388529
I10	Black	Female	F	30-34 years	30-34	2021	2021	5	1659711	0.301257267078425
I11.0	Black	Female	F	30-34 years	30-34	2021	2021	10	1659711	0.60251453415685
I11.9	Black	Female	F	30-34 years	30-34	2021	2021	60	1659711	3.6150872049411
I12.0	Black	Female	F	30-34 years	30-34	2021	2021	7	1659711	0.421760173909795
I13.1	Black	Female	F	30-34 years	30-34	2021	2021	3	1659711	0.180754360247055
I13.2	Black	Female	F	30-34 years	30-34	2021	2021	1	1659711	0.060251453415685
I10	Black	Female	F	35-39 years	35-39	1999	1999	12	1507328	0.796110733695652
I13.1	Black	Female	F	35-39 years	35-39	1999	1999	10	1507328	0.663425611413043
I11.0	Black	Female	F	35-39 years	35-39	1999	1999	4	1507328	0.265370244565217
I13.2	Black	Female	F	35-39 years	35-39	1999	1999	1	1507328	0.0663425611413044
I11.9	Black	Female	F	35-39 years	35-39	1999	1999	64	1507328	4.24592391304348
I13.9	Black	Female	F	35-39 years	35-39	1999	1999	1	1507328	0.0663425611413044
I12.0	Black	Female	F	35-39 years	35-39	1999	1999	15	1507328	0.995138417119565
I12.9	Black	Female	F	35-39 years	35-39	1999	1999	1	1507328	0.0663425611413044
I10	Black	Female	F	35-39 years	35-39	2000	2000	9	1505402	0.597846953836915
I11.0	Black	Female	F	35-39 years	35-39	2000	2000	7	1505402	0.46499207520649
I13.9	Black	Female	F	35-39 years	35-39	2000	2000	1	1505402	0.0664274393152128
I11.9	Black	Female	F	35-39 years	35-39	2000	2000	57	1505402	3.78636404096713
I12.0	Black	Female	F	35-39 years	35-39	2000	2000	23	1505402	1.52783110424989
I13.1	Black	Female	F	35-39 years	35-39	2000	2000	5	1505402	0.332137196576064
I10	Black	Female	F	35-39 years	35-39	2001	2001	6	1491812	0.40219545090132
I11.0	Black	Female	F	35-39 years	35-39	2001	2001	7	1491812	0.46922802605154
I11.9	Black	Female	F	35-39 years	35-39	2001	2001	62	1491812	4.15601965931364
I12.0	Black	Female	F	35-39 years	35-39	2001	2001	17	1491812	1.13955377755374
I13.1	Black	Female	F	35-39 years	35-39	2001	2001	12	1491812	0.80439090180264
I13.2	Black	Female	F	35-39 years	35-39	2001	2001	2	1491812	0.13406515030044
I10	Black	Female	F	35-39 years	35-39	2002	2002	10	1467701	0.681337683901558
I13.2	Black	Female	F	35-39 years	35-39	2002	2002	2	1467701	0.136267536780312
I11.0	Black	Female	F	35-39 years	35-39	2002	2002	6	1467701	0.408802610340935
I11.9	Black	Female	F	35-39 years	35-39	2002	2002	46	1467701	3.13415334594716
I12.0	Black	Female	F	35-39 years	35-39	2002	2002	21	1467701	1.43080913619327
I13.1	Black	Female	F	35-39 years	35-39	2002	2002	7	1467701	0.47693637873109
I10	Black	Female	F	35-39 years	35-39	2003	2003	13	1440844	0.902248959637546
I11.0	Black	Female	F	35-39 years	35-39	2003	2003	7	1440844	0.485826362881755
I13.2	Black	Female	F	35-39 years	35-39	2003	2003	2	1440844	0.13880753225193
I11.9	Black	Female	F	35-39 years	35-39	2003	2003	64	1440844	4.44184103206176
I12.0	Black	Female	F	35-39 years	35-39	2003	2003	18	1440844	1.24926779026737
I12.9	Black	Female	F	35-39 years	35-39	2003	2003	1	1440844	0.0694037661259651
I13.1	Black	Female	F	35-39 years	35-39	2003	2003	8	1440844	0.555230129007721
I10	Black	Female	F	35-39 years	35-39	2004	2004	3	1408319	0.213019919492672
I13.2	Black	Female	F	35-39 years	35-39	2004	2004	1	1408319	0.0710066398308906
I11.0	Black	Female	F	35-39 years	35-39	2004	2004	8	1408319	0.568053118647125
I11.9	Black	Female	F	35-39 years	35-39	2004	2004	46	1408319	3.26630543222097
I12.0	Black	Female	F	35-39 years	35-39	2004	2004	24	1408319	1.70415935594137
I13.1	Black	Female	F	35-39 years	35-39	2004	2004	3	1408319	0.213019919492672
I13.9	Black	Female	F	35-39 years	35-39	2004	2004	2	1408319	0.142013279661781
I10	Black	Female	F	35-39 years	35-39	2005	2005	5	1396992	0.357911856331318
I11.0	Black	Female	F	35-39 years	35-39	2005	2005	8	1396992	0.572658970130108
I11.9	Black	Female	F	35-39 years	35-39	2005	2005	57	1396992	4.08019516217702
I12.0	Black	Female	F	35-39 years	35-39	2005	2005	24	1396992	1.71797691039032
I13.1	Black	Female	F	35-39 years	35-39	2005	2005	5	1396992	0.357911856331318
I13.2	Black	Female	F	35-39 years	35-39	2005	2005	1	1396992	0.0715823712662635
I10	Black	Female	F	35-39 years	35-39	2006	2006	11	1405559	0.782606777801572
I13.1	Black	Female	F	35-39 years	35-39	2006	2006	8	1405559	0.569168565673871
I11.0	Black	Female	F	35-39 years	35-39	2006	2006	10	1405559	0.711460707092338
I13.2	Black	Female	F	35-39 years	35-39	2006	2006	1	1405559	0.0711460707092338
I11.9	Black	Female	F	35-39 years	35-39	2006	2006	49	1405559	3.48615746475246
I12.0	Black	Female	F	35-39 years	35-39	2006	2006	10	1405559	0.711460707092338
I12.9	Black	Female	F	35-39 years	35-39	2006	2006	1	1405559	0.0711460707092338
I10	Black	Female	F	35-39 years	35-39	2007	2007	11	1413720	0.778089013383131
I11.0	Black	Female	F	35-39 years	35-39	2007	2007	10	1413720	0.707353648530119
I11.9	Black	Female	F	35-39 years	35-39	2007	2007	56	1413720	3.96118043176867
I12.0	Black	Female	F	35-39 years	35-39	2007	2007	23	1413720	1.62691339161927
I13.1	Black	Female	F	35-39 years	35-39	2007	2007	6	1413720	0.424412189118071
I13.2	Black	Female	F	35-39 years	35-39	2007	2007	1	1413720	0.0707353648530119
I10	Black	Female	F	35-39 years	35-39	2008	2008	9	1412276	0.63726920233722
I11.0	Black	Female	F	35-39 years	35-39	2008	2008	9	1412276	0.63726920233722
I11.9	Black	Female	F	35-39 years	35-39	2008	2008	58	1412276	4.10684597061764
I12.0	Black	Female	F	35-39 years	35-39	2008	2008	12	1412276	0.84969226978296
I13.1	Black	Female	F	35-39 years	35-39	2008	2008	4	1412276	0.28323075659432
I13.2	Black	Female	F	35-39 years	35-39	2008	2008	2	1412276	0.14161537829716
I10	Black	Female	F	35-39 years	35-39	2009	2009	11	1403007	0.784030300632855
I13.1	Black	Female	F	35-39 years	35-39	2009	2009	7	1403007	0.498928373129999
I11.0	Black	Female	F	35-39 years	35-39	2009	2009	4	1403007	0.285101927502856
I13.2	Black	Female	F	35-39 years	35-39	2009	2009	1	1403007	0.0712754818757141
I11.9	Black	Female	F	35-39 years	35-39	2009	2009	62	1403007	4.41907987629427
I12.0	Black	Female	F	35-39 years	35-39	2009	2009	18	1403007	1.28295867376285
I12.9	Black	Female	F	35-39 years	35-39	2009	2009	1	1403007	0.0712754818757141
I10	Black	Female	F	35-39 years	35-39	2010	2010	13	1384151	0.939203887437137
I13.1	Black	Female	F	35-39 years	35-39	2010	2010	4	1384151	0.288985811519119
I11.0	Black	Female	F	35-39 years	35-39	2010	2010	7	1384151	0.505725170158458
I11.9	Black	Female	F	35-39 years	35-39	2010	2010	60	1384151	4.33478717278678
I12.0	Black	Female	F	35-39 years	35-39	2010	2010	16	1384151	1.15594324607648
I10	Black	Female	F	35-39 years	35-39	2011	2011	14	1344610	1.04119410089171
I11.0	Black	Female	F	35-39 years	35-39	2011	2011	8	1344610	0.594968057652405
I11.9	Black	Female	F	35-39 years	35-39	2011	2011	68	1344610	5.05722849004544
I12.0	Black	Female	F	35-39 years	35-39	2011	2011	15	1344610	1.11556510809826
I13.1	Black	Female	F	35-39 years	35-39	2011	2011	5	1344610	0.371855036032753
I13.2	Black	Female	F	35-39 years	35-39	2011	2011	4	1344610	0.297484028826202
I10	Black	Female	F	35-39 years	35-39	2012	2012	10	1338520	0.747093805098168
I11.0	Black	Female	F	35-39 years	35-39	2012	2012	7	1338520	0.522965663568718
I11.9	Black	Female	F	35-39 years	35-39	2012	2012	75	1338520	5.60320353823626
I12.0	Black	Female	F	35-39 years	35-39	2012	2012	11	1338520	0.821803185607985
I13.0	Black	Female	F	35-39 years	35-39	2012	2012	2	1338520	0.149418761019634
I13.1	Black	Female	F	35-39 years	35-39	2012	2012	3	1338520	0.22412814152945
I13.2	Black	Female	F	35-39 years	35-39	2012	2012	3	1338520	0.22412814152945
I10	Black	Female	F	35-39 years	35-39	2013	2013	13	1344139	0.967161878347403
I11.0	Black	Female	F	35-39 years	35-39	2013	2013	11	1344139	0.818367743217033
I11.9	Black	Female	F	35-39 years	35-39	2013	2013	55	1344139	4.09183871608517
I12.0	Black	Female	F	35-39 years	35-39	2013	2013	8	1344139	0.595176540521479
I13.1	Black	Female	F	35-39 years	35-39	2013	2013	5	1344139	0.371985337825924
I13.2	Black	Female	F	35-39 years	35-39	2013	2013	2	1344139	0.14879413513037
I10	Black	Female	F	35-39 years	35-39	2014	2014	10	1374316	0.727634692457921
I11.0	Black	Female	F	35-39 years	35-39	2014	2014	13	1374316	0.945925100195297
I11.9	Black	Female	F	35-39 years	35-39	2014	2014	69	1374316	5.02067937795965
I12.0	Black	Female	F	35-39 years	35-39	2014	2014	12	1374316	0.873161630949505
I13.1	Black	Female	F	35-39 years	35-39	2014	2014	6	1374316	0.436580815474753
I13.2	Black	Female	F	35-39 years	35-39	2014	2014	2	1374316	0.145526938491584
I10	Black	Female	F	35-39 years	35-39	2015	2015	12	1413525	0.848941476096992
I13.9	Black	Female	F	35-39 years	35-39	2015	2015	1	1413525	0.0707451230080826
I11.0	Black	Female	F	35-39 years	35-39	2015	2015	7	1413525	0.495215861056578
I11.9	Black	Female	F	35-39 years	35-39	2015	2015	57	1413525	4.03247201146071
I13.0	Black	Female	F	35-39 years	35-39	2015	2015	1	1413525	0.0707451230080826
I12.0	Black	Female	F	35-39 years	35-39	2015	2015	15	1413525	1.06117684512124
I13.2	Black	Female	F	35-39 years	35-39	2015	2015	1	1413525	0.0707451230080826
I13.1	Black	Female	F	35-39 years	35-39	2015	2015	3	1413525	0.212235369024248
I10	Black	Female	F	35-39 years	35-39	2016	2016	12	1445255	0.830303302877347
I13.0	Black	Female	F	35-39 years	35-39	2016	2016	1	1445255	0.0691919419064456
I11.0	Black	Female	F	35-39 years	35-39	2016	2016	6	1445255	0.415151651438673
I11.9	Black	Female	F	35-39 years	35-39	2016	2016	90	1445255	6.2272747715801
I13.9	Black	Female	F	35-39 years	35-39	2016	2016	1	1445255	0.0691919419064456
I12.0	Black	Female	F	35-39 years	35-39	2016	2016	7	1445255	0.484343593345119
I13.2	Black	Female	F	35-39 years	35-39	2016	2016	1	1445255	0.0691919419064456
I13.1	Black	Female	F	35-39 years	35-39	2016	2016	2	1445255	0.138383883812891
I10	Black	Female	F	35-39 years	35-39	2017	2017	17	1475146	1.15242830201214
I13.1	Black	Female	F	35-39 years	35-39	2017	2017	4	1475146	0.271159600473445
I11.0	Black	Female	F	35-39 years	35-39	2017	2017	10	1475146	0.677899001183612
I13.2	Black	Female	F	35-39 years	35-39	2017	2017	3	1475146	0.203369700355083
I11.9	Black	Female	F	35-39 years	35-39	2017	2017	75	1475146	5.08424250887709
I12.0	Black	Female	F	35-39 years	35-39	2017	2017	19	1475146	1.28800810224886
I13.0	Black	Female	F	35-39 years	35-39	2017	2017	1	1475146	0.0677899001183612
I10	Black	Female	F	35-39 years	35-39	2018	2018	23	1494278	1.53920488690859
I13.1	Black	Female	F	35-39 years	35-39	2018	2018	6	1494278	0.401531709628329
I11.0	Black	Female	F	35-39 years	35-39	2018	2018	10	1494278	0.669219516047215
I11.9	Black	Female	F	35-39 years	35-39	2018	2018	72	1494278	4.81838051553995
I12.0	Black	Female	F	35-39 years	35-39	2018	2018	15	1494278	1.00382927407082
I12.9	Black	Female	F	35-39 years	35-39	2018	2018	1	1494278	0.0669219516047215
I10	Black	Female	F	35-39 years	35-39	2019	2019	18	1501244	1.19900562466861
I13.0	Black	Female	F	35-39 years	35-39	2019	2019	1	1501244	0.0666114235927004
I11.0	Black	Female	F	35-39 years	35-39	2019	2019	13	1501244	0.865948506705106
I11.9	Black	Female	F	35-39 years	35-39	2019	2019	81	1501244	5.39552531100874
I12.0	Black	Female	F	35-39 years	35-39	2019	2019	14	1501244	0.932559930297806
I13.2	Black	Female	F	35-39 years	35-39	2019	2019	1	1501244	0.0666114235927004
I13.1	Black	Female	F	35-39 years	35-39	2019	2019	5	1501244	0.333057117963502
I10	Black	Female	F	35-39 years	35-39	2020	2020	23	1502992	1.53028093296571
I11.0	Black	Female	F	35-39 years	35-39	2020	2020	16	1502992	1.06454325771528
I11.9	Black	Female	F	35-39 years	35-39	2020	2020	72	1502992	4.79044465971875
I12.0	Black	Female	F	35-39 years	35-39	2020	2020	18	1502992	1.19761116492969
I13.1	Black	Female	F	35-39 years	35-39	2020	2020	7	1502992	0.465737675250434
I13.2	Black	Female	F	35-39 years	35-39	2020	2020	2	1502992	0.13306790721441
I10	Black	Female	F	35-39 years	35-39	2021	2021	17	1476602	1.15129195274014
I11.0	Black	Female	F	35-39 years	35-39	2021	2021	10	1476602	0.677230560435378
I13.2	Black	Female	F	35-39 years	35-39	2021	2021	7	1476602	0.474061392304765
I11.9	Black	Female	F	35-39 years	35-39	2021	2021	85	1476602	5.75645976370071
I12.0	Black	Female	F	35-39 years	35-39	2021	2021	14	1476602	0.948122784609529
I13.0	Black	Female	F	35-39 years	35-39	2021	2021	1	1476602	0.0677230560435378
I13.1	Black	Female	F	35-39 years	35-39	2021	2021	5	1476602	0.338615280217689
I10	Black	Female	F	40-44 years	40-44	1999	1999	18	1420696	1.26698463288416
I13.1	Black	Female	F	40-44 years	40-44	1999	1999	18	1420696	1.26698463288416
I11.0	Black	Female	F	40-44 years	40-44	1999	1999	10	1420696	0.703880351602313
I13.2	Black	Female	F	40-44 years	40-44	1999	1999	4	1420696	0.281552140640925
I11.9	Black	Female	F	40-44 years	40-44	1999	1999	102	1420696	7.17957958634359
I13.9	Black	Female	F	40-44 years	40-44	1999	1999	1	1420696	0.0703880351602313
I12.0	Black	Female	F	40-44 years	40-44	1999	1999	31	1420696	2.18202908996717
I12.9	Black	Female	F	40-44 years	40-44	1999	1999	1	1420696	0.0703880351602313
I10	Black	Female	F	40-44 years	40-44	2000	2000	20	1442018	1.38694523924112
I13.1	Black	Female	F	40-44 years	40-44	2000	2000	8	1442018	0.554778095696448
I11.0	Black	Female	F	40-44 years	40-44	2000	2000	10	1442018	0.69347261962056
I13.2	Black	Female	F	40-44 years	40-44	2000	2000	4	1442018	0.277389047848224
I11.9	Black	Female	F	40-44 years	40-44	2000	2000	100	1442018	6.9347261962056
I12.0	Black	Female	F	40-44 years	40-44	2000	2000	25	1442018	1.7336815490514
I12.9	Black	Female	F	40-44 years	40-44	2000	2000	1	1442018	0.069347261962056
I10	Black	Female	F	40-44 years	40-44	2001	2001	23	1475496	1.55879785509415
I13.1	Black	Female	F	40-44 years	40-44	2001	2001	7	1475496	0.474416738506916
I11.0	Black	Female	F	40-44 years	40-44	2001	2001	16	1475496	1.08438111658724
I13.2	Black	Female	F	40-44 years	40-44	2001	2001	3	1475496	0.203321459360107
I11.9	Black	Female	F	40-44 years	40-44	2001	2001	115	1475496	7.79398927547076
I12.0	Black	Female	F	40-44 years	40-44	2001	2001	30	1475496	2.03321459360107
I10	Black	Female	F	40-44 years	40-44	2002	2002	18	1487168	1.21035417652881
I11.0	Black	Female	F	40-44 years	40-44	2002	2002	16	1487168	1.07587037913672
I11.9	Black	Female	F	40-44 years	40-44	2002	2002	116	1487168	7.80006024874123
I12.0	Black	Female	F	40-44 years	40-44	2002	2002	28	1487168	1.88277316348926
I13.1	Black	Female	F	40-44 years	40-44	2002	2002	14	1487168	0.941386581744631
I13.2	Black	Female	F	40-44 years	40-44	2002	2002	4	1487168	0.26896759478418
I10	Black	Female	F	40-44 years	40-44	2003	2003	20	1498869	1.33433942525998
I13.1	Black	Female	F	40-44 years	40-44	2003	2003	12	1498869	0.800603655155988
I11.0	Black	Female	F	40-44 years	40-44	2003	2003	15	1498869	1.00075456894498
I13.2	Black	Female	F	40-44 years	40-44	2003	2003	3	1498869	0.200150913788997
I11.9	Black	Female	F	40-44 years	40-44	2003	2003	154	1498869	10.2744135745018
I12.0	Black	Female	F	40-44 years	40-44	2003	2003	30	1498869	2.00150913788997
I10	Black	Female	F	40-44 years	40-44	2004	2004	18	1510161	1.19192589399408
I11.0	Black	Female	F	40-44 years	40-44	2004	2004	20	1510161	1.32436210443787
I11.9	Black	Female	F	40-44 years	40-44	2004	2004	139	1510161	9.2043166258432
I12.0	Black	Female	F	40-44 years	40-44	2004	2004	29	1510161	1.92032505143491
I13.1	Black	Female	F	40-44 years	40-44	2004	2004	4	1510161	0.264872420887574
I13.2	Black	Female	F	40-44 years	40-44	2004	2004	6	1510161	0.397308631331361
I10	Black	Female	F	40-44 years	40-44	2005	2005	30	1506129	1.99186125491243
I13.1	Black	Female	F	40-44 years	40-44	2005	2005	13	1506129	0.863139877128719
I11.0	Black	Female	F	40-44 years	40-44	2005	2005	24	1506129	1.59348900392994
I13.2	Black	Female	F	40-44 years	40-44	2005	2005	2	1506129	0.132790750327495
I11.9	Black	Female	F	40-44 years	40-44	2005	2005	110	1506129	7.30349126801223
I12.0	Black	Female	F	40-44 years	40-44	2005	2005	31	1506129	2.05825663007618
I12.9	Black	Female	F	40-44 years	40-44	2005	2005	1	1506129	0.0663953751637476
I10	Black	Female	F	40-44 years	40-44	2006	2006	21	1494626	1.40503376764488
I13.1	Black	Female	F	40-44 years	40-44	2006	2006	7	1494626	0.468344589214961
I11.0	Black	Female	F	40-44 years	40-44	2006	2006	13	1494626	0.86978280854207
I13.2	Black	Female	F	40-44 years	40-44	2006	2006	2	1494626	0.133812739775703
I11.9	Black	Female	F	40-44 years	40-44	2006	2006	139	1494626	9.29998541441136
I12.0	Black	Female	F	40-44 years	40-44	2006	2006	36	1494626	2.40862931596266
I12.9	Black	Female	F	40-44 years	40-44	2006	2006	3	1494626	0.200719109663555
I10	Black	Female	F	40-44 years	40-44	2007	2007	18	1471651	1.22311607847241
I13.1	Black	Female	F	40-44 years	40-44	2007	2007	6	1471651	0.407705359490803
I11.0	Black	Female	F	40-44 years	40-44	2007	2007	13	1471651	0.883361612230074
I13.2	Black	Female	F	40-44 years	40-44	2007	2007	1	1471651	0.0679508932484672
I11.9	Black	Female	F	40-44 years	40-44	2007	2007	123	1471651	8.35795986956147
I12.0	Black	Female	F	40-44 years	40-44	2007	2007	21	1471651	1.42696875821781
I12.9	Black	Female	F	40-44 years	40-44	2007	2007	1	1471651	0.0679508932484672
I10	Black	Female	F	40-44 years	40-44	2008	2008	26	1446445	1.79751044802948
I13.9	Black	Female	F	40-44 years	40-44	2008	2008	2	1446445	0.138270034463806
I11.0	Black	Female	F	40-44 years	40-44	2008	2008	16	1446445	1.10616027571045
I13.2	Black	Female	F	40-44 years	40-44	2008	2008	1	1446445	0.069135017231903
I11.9	Black	Female	F	40-44 years	40-44	2008	2008	126	1446445	8.71101217121978
I12.0	Black	Female	F	40-44 years	40-44	2008	2008	35	1446445	2.41972560311661
I12.9	Black	Female	F	40-44 years	40-44	2008	2008	1	1446445	0.069135017231903
I13.1	Black	Female	F	40-44 years	40-44	2008	2008	10	1446445	0.69135017231903
I10	Black	Female	F	40-44 years	40-44	2009	2009	31	1414333	2.19184590899032
I13.1	Black	Female	F	40-44 years	40-44	2009	2009	9	1414333	0.636342360674608
I11.0	Black	Female	F	40-44 years	40-44	2009	2009	23	1414333	1.62620825505733
I13.2	Black	Female	F	40-44 years	40-44	2009	2009	5	1414333	0.353523533708115
I11.9	Black	Female	F	40-44 years	40-44	2009	2009	122	1414333	8.62597422247802
I12.0	Black	Female	F	40-44 years	40-44	2009	2009	26	1414333	1.8383223752822
I12.9	Black	Female	F	40-44 years	40-44	2009	2009	1	1414333	0.0707047067416231
I10	Black	Female	F	40-44 years	40-44	2010	2010	22	1404513	1.56637923607685
I11.0	Black	Female	F	40-44 years	40-44	2010	2010	23	1404513	1.63757829226216
I11.9	Black	Female	F	40-44 years	40-44	2010	2010	102	1404513	7.26230373090174
I12.0	Black	Female	F	40-44 years	40-44	2010	2010	24	1404513	1.70877734844747
I13.1	Black	Female	F	40-44 years	40-44	2010	2010	9	1404513	0.640791505667801
I13.2	Black	Female	F	40-44 years	40-44	2010	2010	4	1404513	0.284796224741245
I10	Black	Female	F	40-44 years	40-44	2011	2011	26	1410151	1.84377417737533
I13.1	Black	Female	F	40-44 years	40-44	2011	2011	10	1410151	0.709143914375127
I11.0	Black	Female	F	40-44 years	40-44	2011	2011	14	1410151	0.992801480125178
I13.2	Black	Female	F	40-44 years	40-44	2011	2011	3	1410151	0.212743174312538
I11.9	Black	Female	F	40-44 years	40-44	2011	2011	116	1410151	8.22606940675148
I13.9	Black	Female	F	40-44 years	40-44	2011	2011	1	1410151	0.0709143914375127
I12.0	Black	Female	F	40-44 years	40-44	2011	2011	18	1410151	1.27645904587523
I12.9	Black	Female	F	40-44 years	40-44	2011	2011	1	1410151	0.0709143914375127
I10	Black	Female	F	40-44 years	40-44	2012	2012	28	1415866	1.97758827459661
I13.2	Black	Female	F	40-44 years	40-44	2012	2012	2	1415866	0.141256305328329
I11.0	Black	Female	F	40-44 years	40-44	2012	2012	14	1415866	0.988794137298304
I11.9	Black	Female	F	40-44 years	40-44	2012	2012	122	1415866	8.61663462502807
I12.0	Black	Female	F	40-44 years	40-44	2012	2012	22	1415866	1.55381935861162
I13.1	Black	Female	F	40-44 years	40-44	2012	2012	6	1415866	0.423768915984987
I10	Black	Female	F	40-44 years	40-44	2013	2013	27	1412452	1.91156938430474
I11.0	Black	Female	F	40-44 years	40-44	2013	2013	21	1412452	1.48677618779258
I11.9	Black	Female	F	40-44 years	40-44	2013	2013	116	1412452	8.21266846590185
I12.0	Black	Female	F	40-44 years	40-44	2013	2013	18	1412452	1.27437958953649
