Race,Hispanic Origin,Five-Year Age Groups,Gender,Deaths,Year
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Female,5,2000
Black or African American,Hispanic or Latino,90-94 years,Female,5,2000
White,Hispanic or Latino,90-94 years,Female,289,2000
White,Hispanic or Latino,95-99 years,Female,95,2000
White,Hispanic or Latino,100+ years,Female,19,2000
Asian or Pacific Islander,Not Hispanic or Latino,< 1 year,Female,5,2000
Black or African American,Not Hispanic or Latino,< 1 year,Female,5,2000
White,Not Hispanic or Latino,< 1 year,Female,26,2000
American Indian or Alaska Native,Not Hispanic or Latino,1-4 years,Female,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,1-4 years,Female,5,2000
Black or African American,Not Hispanic or Latino,1-4 years,Female,35,2000
White,Not Hispanic or Latino,1-4 years,Female,110,2000
American Indian or Alaska Native,Not Hispanic or Latino,5-9 years,Female,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,5-9 years,Female,5,2000
Black or African American,Not Hispanic or Latino,5-9 years,Female,29,2000
White,Not Hispanic or Latino,5-9 years,Female,146,2000
American Indian or Alaska Native,Not Hispanic or Latino,10-14 years,Female,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,10-14 years,Female,5,2000
Black or African American,Not Hispanic or Latino,10-14 years,Female,32,2000
White,Not Hispanic or Latino,10-14 years,Female,143,2000
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Female,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Female,11,2000
Black or African American,Not Hispanic or Latino,15-19 years,Female,53,2000
White,Not Hispanic or Latino,15-19 years,Female,182,2000
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Female,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Female,16,2000
Black or African American,Not Hispanic or Latino,20-24 years,Female,66,2000
White,Not Hispanic or Latino,20-24 years,Female,241,2000
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Female,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Female,19,2000
Black or African American,Not Hispanic or Latino,25-29 years,Female,120,2000
White,Not Hispanic or Latino,25-29 years,Female,432,2000
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Female,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Female,70,2000
Black or African American,Not Hispanic or Latino,30-34 years,Female,262,2000
White,Not Hispanic or Latino,30-34 years,Female,908,2000
American Indian or Alaska Native,Not Hispanic or Latino,35-39 years,Female,18,2000
Asian or Pacific Islander,Not Hispanic or Latino,35-39 years,Female,100,2000
Black or African American,Not Hispanic or Latino,35-39 years,Female,629,2000
White,Not Hispanic or Latino,35-39 years,Female,2097,2000
American Indian or Alaska Native,Not Hispanic or Latino,40-44 years,Female,38,2000
Asian or Pacific Islander,Not Hispanic or Latino,40-44 years,Female,190,2000
Black or African American,Not Hispanic or Latino,40-44 years,Female,1151,2000
White,Not Hispanic or Latino,40-44 years,Female,4160,2000
American Indian or Alaska Native,Not Hispanic or Latino,45-49 years,Female,41,2000
Asian or Pacific Islander,Not Hispanic or Latino,45-49 years,Female,283,2000
Black or African American,Not Hispanic or Latino,45-49 years,Female,1750,2000
White,Not Hispanic or Latino,45-49 years,Female,6853,2000
American Indian or Alaska Native,Not Hispanic or Latino,50-54 years,Female,59,2000
Asian or Pacific Islander,Not Hispanic or Latino,50-54 years,Female,335,2000
Black or African American,Not Hispanic or Latino,50-54 years,Female,2166,2000
White,Not Hispanic or Latino,50-54 years,Female,10916,2000
American Indian or Alaska Native,Not Hispanic or Latino,55-59 years,Female,81,2000
Asian or Pacific Islander,Not Hispanic or Latino,55-59 years,Female,382,2000
Black or African American,Not Hispanic or Latino,55-59 years,Female,2368,2000
White,Not Hispanic or Latino,55-59 years,Female,14319,2000
American Indian or Alaska Native,Not Hispanic or Latino,60-64 years ,Female,105,2000
Asian or Pacific Islander,Not Hispanic or Latino,60-64 years ,Female,403,2000
Black or African American,Not Hispanic or Latino,60-64 years ,Female,2888,2000
White,Not Hispanic or Latino,60-64 years ,Female,18178,2000
American Indian or Alaska Native,Not Hispanic or Latino,65-69 years,Female,112,2000
Asian or Pacific Islander,Not Hispanic or Latino,65-69 years,Female,526,2000
Black or African American,Not Hispanic or Latino,65-69 years,Female,3401,2000
White,Not Hispanic or Latino,65-69 years,Female,23873,2000
American Indian or Alaska Native,Not Hispanic or Latino,70-74 years,Female,132,2000
Asian or Pacific Islander,Not Hispanic or Latino,70-74 years,Female,545,2000
Black or African American,Not Hispanic or Latino,70-74 years,Female,3849,2000
White,Not Hispanic or Latino,70-74 years,Female,31884,2000
American Indian or Alaska Native,Not Hispanic or Latino,75-79 years,Female,114,2000
Asian or Pacific Islander,Not Hispanic or Latino,75-79 years,Female,543,2000
Black or African American,Not Hispanic or Latino,75-79 years,Female,3732,2000
White,Not Hispanic or Latino,75-79 years,Female,36652,2000
American Indian or Alaska Native,Not Hispanic or Latino,80-84 years,Female,84,2000
Asian or Pacific Islander,Not Hispanic or Latino,80-84 years,Female,436,2000
Black or African American,Not Hispanic or Latino,80-84 years,Female,2823,2000
White,Not Hispanic or Latino,80-84 years,Female,32475,2000
American Indian or Alaska Native,Not Hispanic or Latino,85-89 years,Female,59,2000
Asian or Pacific Islander,Not Hispanic or Latino,85-89 years,Female,249,2000
Black or African American,Not Hispanic or Latino,85-89 years,Female,2049,2000
White,Not Hispanic or Latino,85-89 years,Female,23356,2000
American Indian or Alaska Native,Not Hispanic or Latino,90-94 years,Female,25,2000
Asian or Pacific Islander,Not Hispanic or Latino,90-94 years,Female,110,2000
Black or African American,Not Hispanic or Latino,90-94 years,Female,1035,2000
White,Not Hispanic or Latino,90-94 years,Female,11562,2000
American Indian or Alaska Native,Not Hispanic or Latino,95-99 years,Female,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,95-99 years,Female,29,2000
Black or African American,Not Hispanic or Latino,95-99 years,Female,372,2000
White,Not Hispanic or Latino,95-99 years,Female,3293,2000
American Indian or Alaska Native,Not Hispanic or Latino,100+ years,Female,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,100+ years,Female,10,2000
Black or African American,Not Hispanic or Latino,100+ years,Female,79,2000
White,Not Hispanic or Latino,100+ years,Female,462,2000
Black or African American,Not Hispanic or Latino,Not Stated,Female,5,2000
Asian or Pacific Islander,Not Stated,5-9 years,Female,5,2000
Black or African American,Not Stated,5-9 years,Female,5,2000
White,Not Stated,5-9 years,Female,5,2000
White,Not Stated,15-19 years,Female,5,2000
White,Not Stated,20-24 years,Female,5,2000
White,Not Stated,25-29 years,Female,5,2000
White,Not Stated,30-34 years,Female,5,2000
Asian or Pacific Islander,Not Stated,35-39 years,Female,5,2000
Black or African American,Not Stated,35-39 years,Female,5,2000
White,Not Stated,35-39 years,Female,5,2000
Black or African American,Not Stated,40-44 years,Female,5,2000
White,Not Stated,40-44 years,Female,17,2000
American Indian or Alaska Native,Not Stated,45-49 years,Female,5,2000
Asian or Pacific Islander,Not Stated,45-49 years,Female,5,2000
Black or African American,Not Stated,45-49 years,Female,5,2000
White,Not Stated,45-49 years,Female,22,2000
Asian or Pacific Islander,Not Stated,50-54 years,Female,5,2000
Black or African American,Not Stated,50-54 years,Female,12,2000
White,Not Stated,50-54 years,Female,28,2000
Black or African American,Not Stated,55-59 years,Female,5,2000
White,Not Stated,55-59 years,Female,39,2000
Asian or Pacific Islander,Not Stated,60-64 years ,Female,5,2000
Black or African American,Not Stated,60-64 years ,Female,5,2000
White,Not Stated,60-64 years ,Female,53,2000
Asian or Pacific Islander,Not Stated,65-69 years,Female,5,2000
Black or African American,Not Stated,65-69 years,Female,11,2000
White,Not Stated,65-69 years,Female,55,2000
Asian or Pacific Islander,Not Stated,70-74 years,Female,5,2000
Black or African American,Not Stated,70-74 years,Female,20,2000
White,Not Stated,70-74 years,Female,57,2000
American Indian or Alaska Native,Not Stated,75-79 years,Female,5,2000
Asian or Pacific Islander,Not Stated,75-79 years,Female,5,2000
Black or African American,Not Stated,75-79 years,Female,5,2000
White,Not Stated,75-79 years,Female,84,2000
Asian or Pacific Islander,Not Stated,80-84 years,Female,5,2000
Black or African American,Not Stated,80-84 years,Female,5,2000
White,Not Stated,80-84 years,Female,61,2000
Asian or Pacific Islander,Not Stated,85-89 years,Female,5,2000
Black or African American,Not Stated,85-89 years,Female,5,2000
White,Not Stated,85-89 years,Female,57,2000
Asian or Pacific Islander,Not Stated,90-94 years,Female,5,2000
Black or African American,Not Stated,90-94 years,Female,5,2000
White,Not Stated,90-94 years,Female,26,2000
White,Not Stated,95-99 years,Female,5,2000
Black or African American,Not Stated,100+ years,Female,5,2000
American Indian or Alaska Native,Hispanic or Latino,< 1 year,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,< 1 year,Male,5,2000
White,Hispanic or Latino,< 1 year,Male,5,2000
Black or African American,Hispanic or Latino,1-4 years,Male,5,2000
White,Hispanic or Latino,1-4 years,Male,42,2000
American Indian or Alaska Native,Hispanic or Latino,5-9 years,Male,5,2000
White,Hispanic or Latino,5-9 years,Male,54,2000
Asian or Pacific Islander,Hispanic or Latino,10-14 years,Male,5,2000
Black or African American,Hispanic or Latino,10-14 years,Male,5,2000
White,Hispanic or Latino,10-14 years,Male,63,2000
White,Hispanic or Latino,15-19 years,Male,72,2000
American Indian or Alaska Native,Hispanic or Latino,20-24 years,Male,5,2000
Black or African American,Hispanic or Latino,20-24 years,Male,5,2000
White,Hispanic or Latino,20-24 years,Male,88,2000
White,Hispanic or Latino,25-29 years,Male,105,2000
Asian or Pacific Islander,Hispanic or Latino,30-34 years,Male,5,2000
Black or African American,Hispanic or Latino,30-34 years,Male,5,2000
White,Hispanic or Latino,30-34 years,Male,132,2000
American Indian or Alaska Native,Hispanic or Latino,35-39 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,35-39 years,Male,5,2000
Black or African American,Hispanic or Latino,35-39 years,Male,5,2000
White,Hispanic or Latino,35-39 years,Male,197,2000
Black or African American,Hispanic or Latino,40-44 years,Male,5,2000
White,Hispanic or Latino,40-44 years,Male,324,2000
American Indian or Alaska Native,Hispanic or Latino,45-49 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,45-49 years,Male,5,2000
Black or African American,Hispanic or Latino,45-49 years,Male,5,2000
White,Hispanic or Latino,45-49 years,Male,529,2000
American Indian or Alaska Native,Hispanic or Latino,50-54 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,50-54 years,Male,5,2000
Black or African American,Hispanic or Latino,50-54 years,Male,10,2000
White,Hispanic or Latino,50-54 years,Male,675,2000
American Indian or Alaska Native,Hispanic or Latino,55-59 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,55-59 years,Male,5,2000
Black or African American,Hispanic or Latino,55-59 years,Male,16,2000
White,Hispanic or Latino,55-59 years,Male,886,2000
American Indian or Alaska Native,Hispanic or Latino,60-64 years ,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,60-64 years ,Male,5,2000
Black or African American,Hispanic or Latino,60-64 years ,Male,20,2000
White,Hispanic or Latino,60-64 years ,Male,1096,2000
American Indian or Alaska Native,Hispanic or Latino,65-69 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,65-69 years,Male,5,2000
Black or African American,Hispanic or Latino,65-69 years,Male,16,2000
White,Hispanic or Latino,65-69 years,Male,1372,2000
American Indian or Alaska Native,Hispanic or Latino,70-74 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,70-74 years,Male,12,2000
Black or African American,Hispanic or Latino,70-74 years,Male,22,2000
White,Hispanic or Latino,70-74 years,Male,1652,2000
American Indian or Alaska Native,Hispanic or Latino,75-79 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,75-79 years,Male,5,2000
Black or African American,Hispanic or Latino,75-79 years,Male,32,2000
White,Hispanic or Latino,75-79 years,Male,1504,2000
Asian or Pacific Islander,Hispanic or Latino,80-84 years,Male,10,2000
Black or African American,Hispanic or Latino,80-84 years,Male,12,2000
White,Hispanic or Latino,80-84 years,Male,1090,2000
American Indian or Alaska Native,Hispanic or Latino,85-89 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,85-89 years,Male,5,2000
Black or African American,Hispanic or Latino,85-89 years,Male,12,2000
White,Hispanic or Latino,85-89 years,Male,613,2000
American Indian or Alaska Native,Hispanic or Latino,90-94 years,Male,5,2000
Asian or Pacific Islander,Hispanic or Latino,90-94 years,Male,5,2000
Black or African American,Hispanic or Latino,90-94 years,Male,5,2000
White,Hispanic or Latino,90-94 years,Male,285,2000
American Indian or Alaska Native,Hispanic or Latino,95-99 years,Male,5,2000
White,Hispanic or Latino,95-99 years,Male,87,2000
White,Hispanic or Latino,100+ years,Male,5,2000
American Indian or Alaska Native,Not Hispanic or Latino,< 1 year,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,< 1 year,Male,5,2000
Black or African American,Not Hispanic or Latino,< 1 year,Male,5,2000
White,Not Hispanic or Latino,< 1 year,Male,34,2000
American Indian or Alaska Native,Not Hispanic or Latino,1-4 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,1-4 years,Male,5,2000
Black or African American,Not Hispanic or Latino,1-4 years,Male,31,2000
White,Not Hispanic or Latino,1-4 years,Male,146,2000
American Indian or Alaska Native,Not Hispanic or Latino,5-9 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,5-9 years,Male,5,2000
Black or African American,Not Hispanic or Latino,5-9 years,Male,42,2000
White,Not Hispanic or Latino,5-9 years,Male,161,2000
American Indian or Alaska Native,Not Hispanic or Latino,10-14 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,10-14 years,Male,10,2000
Black or African American,Not Hispanic or Latino,10-14 years,Male,44,2000
White,Not Hispanic or Latino,10-14 years,Male,177,2000
American Indian or Alaska Native,Not Hispanic or Latino,15-19 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,15-19 years,Male,16,2000
Black or African American,Not Hispanic or Latino,15-19 years,Male,82,2000
White,Not Hispanic or Latino,15-19 years,Male,270,2000
American Indian or Alaska Native,Not Hispanic or Latino,20-24 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,20-24 years,Male,22,2000
Black or African American,Not Hispanic or Latino,20-24 years,Male,96,2000
White,Not Hispanic or Latino,20-24 years,Male,366,2000
American Indian or Alaska Native,Not Hispanic or Latino,25-29 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,25-29 years,Male,34,2000
Black or African American,Not Hispanic or Latino,25-29 years,Male,93,2000
White,Not Hispanic or Latino,25-29 years,Male,452,2000
American Indian or Alaska Native,Not Hispanic or Latino,30-34 years,Male,5,2000
Asian or Pacific Islander,Not Hispanic or Latino,30-34 years,Male,42,2000
Black or African American,Not Hispanic or Latino,30-34 years,Male,166,2000
White,Not Hispanic or Latino,30-34 years,Male,807,2000
